Program,Library,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
P6,Reactome_Pathways_2024,gs_ind_0,ABC Transporter Disorders,1/65,0.21266608310352175,0.35639902202866064,6.334813602898212,9.80649435082848,ABCA12
P6,Reactome_Pathways_2024,gs_ind_0,ABC Transporters in Lipid Homeostasis,1/17,0.060567584183063565,0.2327297328648906,24.80721790772042,69.5593259790493,ABCA12
P6,Reactome_Pathways_2024,gs_ind_0,ABC-family Proteins Mediated Transport,1/85,0.2685951165573057,0.38777923669751274,4.83188129999108,6.351750414065389,ABCA12
P6,Reactome_Pathways_2024,gs_ind_0,ADORA2B Mediated Anti-Inflammatory Cytokines Production,1/42,0.14309810434998382,0.2781827148563686,9.854029182054852,19.15844830527978,GNG12
P6,Reactome_Pathways_2024,gs_ind_0,ADP Signalling Through P2Y Purinoceptor 1,1/25,0.08779905814197392,0.2510020132764666,16.70197928417598,40.630980258906256,GNG12
P6,Reactome_Pathways_2024,gs_ind_0,ADP Signalling Through P2Y Purinoceptor 12,1/22,0.07768007418553498,0.2359532253385625,19.03459156246348,48.636360355386536,GNG12
P6,Reactome_Pathways_2024,gs_ind_0,Activation of G Protein Gated Potassium Channels,1/29,0.10112025539501886,0.25865496906304825,14.355725998413119,32.89535401837941,GNG12
P6,Reactome_Pathways_2024,gs_ind_0,Activation of GABAB Receptors,1/43,0.1462455860603604,0.2798242315958077,9.621814957138634,18.49763110790661,GNG12
P6,Reactome_Pathways_2024,gs_ind_0,Activation of Kainate Receptors Upon Glutamate Binding,1/30,0.10442034991225575,0.2593197793821669,13.868580189080998,31.333708986565636,GNG12
P6,Reactome_Pathways_2024,gs_ind_0,Activation of NMDA Receptors and Postsynaptic Events,1/86,0.2712858857554616,0.38777923669751274,4.775191748214758,6.229629607934631,DLG2
P6,Reactome_Pathways_2024,gs_ind_0,Acyl Chain Remodelling of PC,3/26,0.00011703754600766158,0.0035550154599827202,41.4645935624659,375.3796193594886,PLA2G2F;MBOAT2;PLA2G4E
P6,Reactome_Pathways_2024,gs_ind_0,Acyl Chain Remodelling of PE,3/26,0.00011703754600766158,0.0035550154599827202,41.4645935624659,375.3796193594886,PLA2G2F;MBOAT2;PLA2G4E
P6,Reactome_Pathways_2024,gs_ind_0,Acyl Chain Remodelling of PG,1/17,0.060567584183063565,0.2327297328648906,24.80721790772042,69.5593259790493,PLA2G2F
