Program,Library,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
P7,Reactome_Pathways_2024,gs_ind_0,Heme Signaling,1/45,0.15250625325948727,0.2322254310996738,9.18869629044097,17.27979985753456,PPARA
P7,Reactome_Pathways_2024,gs_ind_0,Hemostasis,1/543,0.8667078446852831,0.8979808081533087,0.7398883820021768,0.1058434981100631,MGLL
P7,Reactome_Pathways_2024,gs_ind_0,Infection With Mycobacterium Tuberculosis,1/29,0.10112025539501886,0.17224721469829485,14.355725998413119,32.89535401837941,PTPA
P7,Reactome_Pathways_2024,gs_ind_0,Infectious Disease,1/897,0.9649580180589884,0.9649580180589884,0.4417766467586118,0.015758474807968673,PTPA
P7,Reactome_Pathways_2024,gs_ind_0,Innate Immune System,2/876,0.8356025864935198,0.8747714577354035,0.7631191717965016,0.13705784696123222,ACLY;MGST1
P7,Reactome_Pathways_2024,gs_ind_0,Inositol Phosphate Metabolism,1/47,0.15872146612108,0.2398722909047901,8.792835143459232,16.18413103887907,PLCB4
P7,Reactome_Pathways_2024,gs_ind_0,Integration of Energy Metabolism,5/105,4.332260041628583e-05,0.000395811031076066,15.511057279049778,155.83705036855378,ACLY;ADIPOR2;FASN;ACACA;ACACB
P7,Reactome_Pathways_2024,gs_ind_0,Intracellular Signaling by Second Messengers,2/294,0.2931887724252108,0.3706348632545118,2.3320317584276977,2.8612597876783425,NRG4;PPARG
P7,Reactome_Pathways_2024,gs_ind_0,Iron Uptake and Transport,1/53,0.17709763410262688,0.25426160324734287,7.7862167982771,13.478362460655353,ACO1
P7,Reactome_Pathways_2024,gs_ind_0,L1CAM Interactions,1/112,0.3379071067322184,0.4091525810432283,3.658178786308223,3.9690663793599787,NRP2
P7,Reactome_Pathways_2024,gs_ind_0,LDL Clearance,1/18,0.06401504258973123,0.12996993495490886,23.388801148600145,64.28732849758696,SOAT1
P7,Reactome_Pathways_2024,gs_ind_0,Linoleic Acid (LA) Metabolism,2/8,0.00036752525526596207,0.0020520160085682883,106.05818039828192,838.7842954985956,ELOVL1;ELOVL3
P7,Reactome_Pathways_2024,gs_ind_0,Lipid Particle Organization,2/6,0.00019783434624159155,0.0012426469873299969,153.20642978003383,1306.5567682102458,FITM2;CIDEA
P7,Reactome_Pathways_2024,gs_ind_0,MAPK Family Signaling Cascades,1/298,0.6674360225811695,0.7174044948599737,1.3616232422617287,0.5505202617880834,NRG4
P7,Reactome_Pathways_2024,gs_ind_0,MAPK1 MAPK3 Signaling,1/261,0.6184717594099471,0.6771564517256013,1.557162009664445,0.7482221818840238,NRG4
P7,Reactome_Pathways_2024,gs_ind_0,MECP2 Regulates Transcription Factors,1/5,0.018204501114733745,0.05998532334527021,91.0,364.55386253468845,PPARG
P7,Reactome_Pathways_2024,gs_ind_0,MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis,4/74,0.00016092295448291399,0.0011153625465884728,17.92360268989086,156.55522853230468,DGAT2;GPAM;PPARG;MGLL
P7,Reactome_Pathways_2024,gs_ind_0,Metabolism of Amino Acids and Derivatives,1/335,0.7101711085147233,0.7552613376267692,1.2093426775131262,0.41389673330224713,PSPH
P7,Reactome_Pathways_2024,gs_ind_0,Metabolism of Cofactors,1/25,0.08779905814197392,0.16190468519758494,16.70197928417598,40.630980258906256,ACO1
P7,Reactome_Pathways_2024,gs_ind_0,Metabolism of Fat-Soluble Vitamins,1/43,0.1462455860603604,0.22739875310398916,9.621814957138634,18.49763110790661,RDH11
P7,Reactome_Pathways_2024,gs_ind_0,Metabolism of Lipids,46/694,2.1392856734893462e-46,4.299964203713586e-44,34.89087025103803,3669.069566155117,HMGCS1;MVD;FDPS;PMVK;ELOVL1;MSMO1;PPARG;CERS4;SQLE;DHCR24;HACD2;ACAT2;HSD17B12;LPCAT3;FITM2;ELOVL3;STARD4;ACOXL;MGLL;HSD17B4;DHCR7;DGAT2;FDFT1;LSS;ACACA;IDI1;HMGCR;ACACB;SREBF2;HACL1;CRAT;PPARA;HSD17B7;GPAM;NSDHL;PECR;CYB5B;FAR2;ACLY;FASN;CDS1;ELOVL6;TECR;ACSL5;ACBD6;CIDEA
P7,Reactome_Pathways_2024,gs_ind_0,Metabolism of Nitric Oxide NOS3 Activation and Regulation,1/17,0.060567584183063565,0.1255060249566575,24.80721790772042,69.5593259790493,CYB5B
P7,Reactome_Pathways_2024,gs_ind_0,Metabolism of Steroid Hormones,2/29,0.00506840162905688,0.021675504839158147,25.04891555145362,132.37674976169106,STARD4;HSD17B12
P7,Reactome_Pathways_2024,gs_ind_0,Metabolism of Steroids,25/138,7.23948455123888e-36,7.275681973995075e-34,80.50759984829477,6514.1527541758405,HMGCS1;MVD;FDPS;PMVK;MSMO1;SQLE;DHCR24;ACAT2;HSD17B12;STARD4;HSD17B4;DHCR7;FDFT1;LSS;ACACA;IDI1;HMGCR;ACACB;SREBF2;PPARA;HSD17B7;GPAM;NSDHL;FASN;ELOVL6
P7,Reactome_Pathways_2024,gs_ind_0,Metabolism of Vitamins and Cofactors,7/184,5.361555404855515e-06,6.294809893472328e-05,12.197258416811026,148.02905598093196,FASN;HLCS;PANK1;RDH11;ACACA;ACO1;ACACB
P7,Reactome_Pathways_2024,gs_ind_0,Metabolism of Water-Soluble Vitamins and Cofactors,5/118,7.560293831765654e-05,0.0006085918419743274,13.727864012731509,130.27764101208393,FASN;HLCS;PANK1;ACACA;ACACB
P7,Reactome_Pathways_2024,gs_ind_0,Mitochondrial Biogenesis,2/77,0.032606860940982745,0.08192473811421914,9.107641106666218,31.177573530499068,PPARA;ACSS2
P7,Reactome_Pathways_2024,gs_ind_0,Mitochondrial Fatty Acid Beta-Oxidation,1/36,0.12397052607037776,0.20258598162720268,11.52204685398825,24.054708967199332,ACBD6
P7,Reactome_Pathways_2024,gs_ind_0,Modulation by Mtb of Host Immune System,1/8,0.02896931280161029,0.07562119315745024,54.59396984924623,193.34553720447744,PTPA
P7,Reactome_Pathways_2024,gs_ind_0,NR1H2 & NR1H3 Regulate Gene Expression Linked to Lipogenesis,1/8,0.02896931280161029,0.07562119315745024,54.59396984924623,193.34553720447744,FASN
P7,Reactome_Pathways_2024,gs_ind_0,NR1H2 and NR1H3-mediated Signaling,1/44,0.14938162196228383,0.22920386270548893,9.400277248310518,17.872286764451427,FASN
P7,Reactome_Pathways_2024,gs_ind_0,Negative Regulation of the PI3K AKT Network,1/112,0.3379071067322184,0.4091525810432283,3.658178786308223,3.9690663793599787,NRG4
P7,Reactome_Pathways_2024,gs_ind_0,Nervous System Development,3/542,0.31994907149490953,0.39532642212018937,1.7718162591193176,2.0191501989471443,NRP2;SREBF2;HMGCR
P7,Reactome_Pathways_2024,gs_ind_0,Neutrophil Degranulation,2/410,0.4449725237214897,0.5192856427045841,1.66260740980062,1.3462842848238197,ACLY;MGST1
P7,Reactome_Pathways_2024,gs_ind_0,NrCAM Interactions,1/7,0.025394089358317242,0.07042821404212503,62.9953614224971,231.39700796830692,NRP2
P7,Reactome_Pathways_2024,gs_ind_0,Nuclear Receptor Transcription Pathway,2/52,0.01567386778048999,0.0552710074364647,13.628939036035582,56.6386054940733,PPARG;PPARA
P7,Reactome_Pathways_2024,gs_ind_0,Nuclear Signaling by ERBB4,1/31,0.10770844937287086,0.18192771700795834,13.413378367246066,29.88939646374393,NRG4
P7,Reactome_Pathways_2024,gs_ind_0,Opioid Signalling,1/89,0.27929953184328316,0.36218842516451555,4.612809811770718,5.883502754967439,PLCB4
P7,Reactome_Pathways_2024,gs_ind_0,Organelle Biogenesis and Maintenance,2/263,0.25110000056874643,0.329876471335412,2.611495569294678,3.6088362007512154,PPARA;ACSS2
P7,Reactome_Pathways_2024,gs_ind_0,Organic Anion Transporters,1/12,0.043140826609840886,0.09853756987020475,35.59951933580948,111.89945212016866,SLC25A1
P7,Reactome_Pathways_2024,gs_ind_0,PI3K AKT Signaling in Cancer,1/105,0.32058809356015355,0.39532642212018937,3.9042340891058163,4.441449584249801,NRG4
P7,Reactome_Pathways_2024,gs_ind_0,PI3K Events in ERBB2 Signaling,1/16,0.0571075553965845,0.1195689441115988,26.40865618414654,75.60319879037347,NRG4
P7,Reactome_Pathways_2024,gs_ind_0,PI3K Events in ERBB4 Signaling,1/10,0.036080852581350895,0.08737652251628349,43.0973287490082,143.16902243022955,NRG4
P7,Reactome_Pathways_2024,gs_ind_0,"PI5P, PP2A and IER3 Regulate PI3K AKT Signaling",1/105,0.32058809356015355,0.39532642212018937,3.9042340891058163,4.441449584249801,NRG4
P7,Reactome_Pathways_2024,gs_ind_0,PIP3 Activates AKT Signaling,2/255,0.24025282362225442,0.3219387836538209,2.694710599825789,3.842828371135864,NRG4;PPARG
P7,Reactome_Pathways_2024,gs_ind_0,PLC Beta Mediated Events,1/48,0.16181212936089961,0.24271819404134942,8.607405448294102,15.67683376936233,PLCB4
P7,Reactome_Pathways_2024,gs_ind_0,PPARA Activates Gene Expression,6/114,4.049986469127188e-06,5.426981868630432e-05,17.154243776363593,213.000762965097,HMGCS1;SREBF2;PPARG;FDFT1;PPARA;HMGCR
P7,Reactome_Pathways_2024,gs_ind_0,PTEN Regulation,1/127,0.3735611490745638,0.4496155147544151,3.2226150515422964,3.173223863460096,PPARG
P7,Reactome_Pathways_2024,gs_ind_0,Peroxisomal Lipid Metabolism,5/27,4.540891516109087e-08,9.127191947379264e-07,69.48237347294939,1174.7772165307508,ACOXL;HSD17B4;HACL1;CRAT;PECR
P7,Reactome_Pathways_2024,gs_ind_0,Peroxisomal Protein Import,4/61,7.56955027331253e-05,0.0006085918419743274,21.986438387024105,208.62473646179083,PECR;HSD17B4;HACL1;CRAT
P7,Reactome_Pathways_2024,gs_ind_0,Phase I - Functionalization of Compounds,2/67,0.025225535589331237,0.07042821404212503,10.50199558259387,38.64627758646783,CYB5B;ACSS2
P7,Reactome_Pathways_2024,gs_ind_0,Phase II - Conjugation of Compounds,1/86,0.2712858857554616,0.35408092881069986,4.775191748214758,6.229629607934631,MGST1
P7,Reactome_Pathways_2024,gs_ind_0,Phospholipid Metabolism,5/203,0.0009245435405806258,0.004764955170684764,7.82477217877537,54.66550486603262,LPCAT3;MGLL;CDS1;DGAT2;GPAM
P7,Reactome_Pathways_2024,gs_ind_0,"Plasma Lipoprotein Assembly, Remodeling, and Clearance",2/68,0.025928795219488817,0.07042821404212503,10.343689172169,37.779302158526356,SCARB1;SOAT1
P7,Reactome_Pathways_2024,gs_ind_0,Plasma Lipoprotein Clearance,2/36,0.007734859472020119,0.030484446154432233,19.96137717943059,97.05257441117668,SCARB1;SOAT1
P7,Reactome_Pathways_2024,gs_ind_0,"Platelet Activation, Signaling and Aggregation",1/253,0.6069810036204861,0.6740507277774459,1.6069754714164883,0.8022950126900641,MGLL
P7,Reactome_Pathways_2024,gs_ind_0,Post-translational Protein Modification,3/1329,0.8712353617800064,0.8980426036809296,0.6993166903457141,0.09639599338056673,PPARG;MVD;PPARA
P7,Reactome_Pathways_2024,gs_ind_0,Pregnenolone Biosynthesis,1/11,0.03961726211805212,0.09259383355498227,38.99138549892319,125.88331156809635,STARD4
P7,Reactome_Pathways_2024,gs_ind_0,Prevention of Phagosomal-Lysosomal Fusion,1/9,0.032531551648223855,0.08192473811421914,48.16937629323086,165.00635843822025,PTPA
P7,Reactome_Pathways_2024,gs_ind_0,Programmed Cell Death,1/180,0.4849732823484504,0.5570264557259345,2.2666396047087805,1.640279765311255,DAPK1
P7,Reactome_Pathways_2024,gs_ind_0,Protein Localization,7/151,1.4454632116402443e-06,2.6412555049062644e-05,15.00111022704143,201.72114020385112,HSD17B4;HACL1;PXMP4;CRAT;ABCD3;PECR;PEX3
P7,Reactome_Pathways_2024,gs_ind_0,RA Biosynthesis Pathway,2/18,0.0019607912697134173,0.009383786790771355,41.765113059529305,260.38072065544543,RDH11;SDR16C5
P7,Reactome_Pathways_2024,gs_ind_0,RAF MAP Kinase Cascade,1/256,0.6113296416838283,0.6751497691123598,1.5879298645871234,0.7814503832510705,NRG4
P7,Reactome_Pathways_2024,gs_ind_0,RHO GTPase Cycle,1/434,0.7995948251682946,0.842244392104125,0.9297177931178383,0.20793152217068375,ABCD3
P7,Reactome_Pathways_2024,gs_ind_0,RHOA GTPase Cycle,1/145,0.4138445369843607,0.492205632744713,2.819304133122359,2.4873730514794588,ABCD3
P7,Reactome_Pathways_2024,gs_ind_0,RHOC GTPase Cycle,1/72,0.23270696523856207,0.31604121630372284,5.71314615033208,8.329625840241883,ABCD3
P7,Reactome_Pathways_2024,gs_ind_0,RNA Polymerase II Transcription,3/943,0.6767186849446942,0.7235130620951252,1.001063264221159,0.3909148285454464,GPAM;PPARG;PPARA
P7,Reactome_Pathways_2024,gs_ind_0,RORA Activates Gene Expression,1/18,0.06401504258973123,0.12996993495490886,23.388801148600145,64.28732849758696,PPARA
P7,Reactome_Pathways_2024,gs_ind_0,RUNX1 Regulates Estrogen Receptor Mediated Transcription,1/6,0.021805834468432178,0.06640867769931617,74.4518044769301,284.8211635890129,GPAM
P7,Reactome_Pathways_2024,gs_ind_0,Regulation of Cholesterol Biosynthesis by SREBP (SREBF),17/53,2.7195089247038064e-29,1.09324258773093e-27,155.7874661635633,10246.845244227374,HMGCS1;MVD;FDPS;SREBF2;PMVK;FASN;ELOVL6;DHCR7;SQLE;FDFT1;LSS;ACACA;PPARA;GPAM;IDI1;HMGCR;ACACB
P7,Reactome_Pathways_2024,gs_ind_0,Regulation of Lipid Metabolism by PPARalpha,6/116,4.479486129063518e-06,5.627354449636045e-05,16.842514783691254,207.4324494907518,HMGCS1;SREBF2;PPARG;FDFT1;PPARA;HMGCR
P7,Reactome_Pathways_2024,gs_ind_0,Regulation of PTEN Gene Transcription,1/60,0.19803474382044972,0.2764234965827111,6.868417718846333,11.122116658096216,PPARG
P7,Reactome_Pathways_2024,gs_ind_0,Response of Mtb to Phagocytosis,1/22,0.07768007418553498,0.14729900859709932,19.03459156246348,48.636360355386536,PTPA
P7,Reactome_Pathways_2024,gs_ind_0,Retinoid Metabolism and Transport,1/39,0.1335865701175638,0.2097726608877369,10.623050316517654,21.38425920263491,RDH11
