Program,Library,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
P6,GO_Biological_Process_2026,gs_ind_0,Anterograde Trans-Synaptic Signaling (GO:0098916),1/168,0.461605380801754,0.49730507751843644,2.430105752643816,1.8785808755688251,DLG2
P6,GO_Biological_Process_2026,gs_ind_0,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),1/98,0.3028206973137532,0.35636463200577245,4.185620409741013,5.000202442333122,SPPL3
P6,GO_Biological_Process_2026,gs_ind_0,Apical Junction Assembly (GO:0043297),1/37,0.12718755619754754,0.20758949907992091,11.205961313416397,23.107728348226125,POF1B
P6,GO_Biological_Process_2026,gs_ind_0,Apoptotic DNA Fragmentation (GO:0006309),1/9,0.032531551648223855,0.1375458429834413,48.16937629323086,165.00635843822025,DNASE1L3
P6,GO_Biological_Process_2026,gs_ind_0,Apoptotic Mitochondrial Changes (GO:0008637),1/34,0.11750120825052357,0.19930889210763036,12.21083027075677,26.147132213032688,GGCT
P6,GO_Biological_Process_2026,gs_ind_0,Apoptotic Nuclear Changes (GO:0030262),1/17,0.060567584183063565,0.15912273213006614,24.80721790772042,69.5593259790493,DNASE1L3
P6,GO_Biological_Process_2026,gs_ind_0,Arachidonate Metabolic Process (GO:0019369),2/29,0.00506840162905688,0.0640214620628367,25.04891555145362,132.37674976169106,ALOX12B;PTGS1
P6,GO_Biological_Process_2026,gs_ind_0,Aromatic Amino Acid Family Catabolic Process (GO:0009074),1/21,0.07428244681570347,0.1691832153711269,19.96384360828533,51.90360975057245,HAL
P6,GO_Biological_Process_2026,gs_ind_0,Aromatic Amino Acid Transport (GO:0015801),1/9,0.032531551648223855,0.1375458429834413,48.16937629323086,165.00635843822025,SLCO3A1
P6,GO_Biological_Process_2026,gs_ind_0,Axo-dendritic Protein Transport (GO:0099640),1/8,0.02896931280161029,0.13556733100128565,54.59396984924623,193.34553720447744,DLG2
P6,GO_Biological_Process_2026,gs_ind_0,Bicellular Tight Junction Assembly (GO:0070830),1/28,0.09780812250653742,0.1914609979784834,14.878300593878484,34.58829438886499,POF1B
P6,GO_Biological_Process_2026,gs_ind_0,Bundle of His Cell to Purkinje Myocyte Communication (GO:0086069),2/9,0.00047140202870182124,0.014118490759619547,91.91370558375634,704.0405343731263,DSP;JUP
P6,GO_Biological_Process_2026,gs_ind_0,Bundle of His cell-Purkinje Myocyte Adhesion Involved in Cell Communication (GO:0086073),2/6,0.00019783434624159155,0.007900184893247555,153.20642978003383,1306.5567682102458,DSP;JUP
P6,GO_Biological_Process_2026,gs_ind_0,Calcium Ion Import (GO:0070509),1/31,0.10770844937287086,0.1949553476991114,13.413378367246066,29.88939646374393,MICU1
P6,GO_Biological_Process_2026,gs_ind_0,Calcium Ion Transmembrane Transport (GO:0070588),1/92,0.2872259237732201,0.34204439033828793,4.461075871159074,5.565130506335436,MICU1
P6,GO_Biological_Process_2026,gs_ind_0,Calcium Ion Transport (GO:0006816),1/143,0.4094983938692628,0.446793329558631,2.859084898175086,2.552654748599491,MICU1
P6,GO_Biological_Process_2026,gs_ind_0,Canonical Wnt Signaling Pathway (GO:0060070),1/65,0.21266608310352175,0.2849820666197081,6.334813602898212,9.80649435082848,JUP
P6,GO_Biological_Process_2026,gs_ind_0,Carbohydrate Biosynthetic Process (GO:0016051),1/27,0.09448390777737954,0.18740351244586206,15.440314781454441,36.428732206490906,FUT2
P6,GO_Biological_Process_2026,gs_ind_0,Carbohydrate Derivative Biosynthetic Process (GO:1901137),1/73,0.23552841416211917,0.3001734469853391,5.634136198232542,8.146531160523915,FUT2
P6,GO_Biological_Process_2026,gs_ind_0,Carbohydrate Metabolic Process (GO:0005975),1/80,0.25499301809085445,0.3168896635610411,5.136721342561866,7.01942789910666,FUT2
P6,GO_Biological_Process_2026,gs_ind_0,Carboxylic Acid Transport (GO:0046942),1/40,0.1367686379517141,0.21502470901070012,10.353730678710006,20.598380195399425,SLCO3A1
P6,GO_Biological_Process_2026,gs_ind_0,Cardiac Conduction (GO:0061337),2/46,0.012409204536678386,0.10931049290397578,15.469970911994524,67.90260291624776,DSP;JUP
P6,GO_Biological_Process_2026,gs_ind_0,Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042),2/7,0.0002763051291217819,0.009735692490820434,125.3461005999077,1027.0865452902929,DSP;JUP
P6,GO_Biological_Process_2026,gs_ind_0,Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667),1/87,0.2739668544992329,0.3315275673637182,4.71981293751997,6.110969063971938,MAP2
P6,GO_Biological_Process_2026,gs_ind_0,Cell-cell Junction Assembly (GO:0007043),1/72,0.23270696523856207,0.2984828098027809,5.71314615033208,8.329625840241883,JUP
P6,GO_Biological_Process_2026,gs_ind_0,Cell-cell Junction Maintenance (GO:0045217),2/16,0.0015452428094651371,0.02571112341304492,47.529319096796776,307.6370456108159,DSP;DSC1
P6,GO_Biological_Process_2026,gs_ind_0,Cell-cell Junction Organization (GO:0045216),1/70,0.2270331041296496,0.29499529148299375,5.877987057590109,8.715052993038883,DSP
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Component Assembly (GO:0022607),1/349,0.724882410594788,0.7346946936485245,1.160155151654975,0.37327508169345913,CSNK2A2
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Component Disassembly (GO:0022411),1/41,0.1399391354800803,0.21715943562841478,10.097710776102735,19.85762987649694,KLK5
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Alcohol (GO:0097306),1/55,0.18313427347949734,0.2563024061079881,7.499930846895025,12.731400062627513,JUP
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Calcium Ion (GO:0071277),2/58,0.01926394116891126,0.13328260047541707,12.178922779749337,48.10090230987296,ACER1;MICU1
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Fluid Shear Stress (GO:0071498),1/13,0.04665159224326654,0.14945081303112787,32.75035175879397,100.38140738175221,KLF4
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Growth Factor Stimulus (GO:0071363),2/147,0.10162510794852447,0.1926374672821714,4.713747448846093,10.777816905584954,KLF4;ACAP2
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Indole-3-Methanol (GO:0071681),1/5,0.018204501114733745,0.13142392248989768,91.0,364.55386253468845,JUP
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Laminar Fluid Shear Stress (GO:0071499),1/29,0.10112025539501886,0.1926374672821714,14.355725998413119,32.89535401837941,KLF4
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Leptin Stimulus (GO:0044320),1/7,0.025394089358317242,0.13461114624453122,62.9953614224971,231.39700796830692,UGCG
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Lipid (GO:0071396),1/206,0.5322145898123586,0.5672536286434213,1.97795547078458,1.2475133412206187,TESC
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Metal Ion (GO:0071248),3/98,0.005658106228211407,0.06645501236663985,10.176265270506109,52.65877422190065,DLG2;ACER1;MICU1
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Nerve Growth Factor Stimulus (GO:1990090),1/22,0.07768007418553498,0.1692013252259471,19.03459156246348,48.636360355386536,ACAP2
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Nitrogen Compound (GO:1901699),1/158,0.4413326282741778,0.47890986292795745,2.5853553481694185,2.114708027562443,JUP
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Oxygen-Containing Compound (GO:1901701),1/344,0.7197152512391842,0.7344283398505475,1.1772618551271643,0.3872009880777984,TESC
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Potassium Ion (GO:0035865),1/6,0.021805834468432178,0.13328260047541707,74.4518044769301,284.8211635890129,DLG2
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Retinoic Acid (GO:0071300),1/41,0.1399391354800803,0.21715943562841478,10.097710776102735,19.85762987649694,TESC
P6,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Starvation (GO:0009267),1/139,0.40071017420732635,0.4404135676150247,2.9420931371659744,2.6905938087514123,MICU1
P6,GO_Biological_Process_2026,gs_ind_0,Central Nervous System Neuron Development (GO:0021954),1/16,0.0571075553965845,0.15548829855706417,26.40865618414654,75.60319879037347,MAP2
P6,GO_Biological_Process_2026,gs_ind_0,Central Nervous System Neuron Differentiation (GO:0021953),1/45,0.15250625325948727,0.22555863136403181,9.18869629044097,17.27979985753456,MAP2
P6,GO_Biological_Process_2026,gs_ind_0,Ceramide Biosynthetic Process (GO:0046513),3/47,0.0006902750358578446,0.0187943066581295,21.880092192451745,159.2525101792033,ALOX12B;SPTLC3;UGCG
P6,GO_Biological_Process_2026,gs_ind_0,Ceramide Catabolic Process (GO:0046514),1/16,0.0571075553965845,0.15548829855706417,26.40865618414654,75.60319879037347,ACER1
P6,GO_Biological_Process_2026,gs_ind_0,Ceramide Metabolic Process (GO:0006672),4/50,3.445316650766007e-05,0.0018761315216443983,27.19856259401638,279.4899717902497,ALOX12B;SPTLC3;ACER1;ABCA12
P6,GO_Biological_Process_2026,gs_ind_0,Ceramide Transport (GO:0035627),2/13,0.001011639008733172,0.022173336942954057,59.93489295961157,413.3220188529541,GLTP;ABCA12
P6,GO_Biological_Process_2026,gs_ind_0,Chemical Synaptic Transmission (GO:0007268),1/257,0.6127685752972308,0.6405730830768609,1.5816803314819712,0.7746563214699725,DLG2
P6,GO_Biological_Process_2026,gs_ind_0,Chitin Catabolic Process (GO:0006032),1/3,0.01096241010691755,0.10102282544682481,163.81206030150753,739.3302068357349,CHIT1
P6,GO_Biological_Process_2026,gs_ind_0,Chitin Metabolic Process (GO:0006030),1/3,0.01096241010691755,0.10102282544682481,163.81206030150753,739.3302068357349,CHIT1
P6,GO_Biological_Process_2026,gs_ind_0,Cilium Assembly (GO:0060271),1/224,0.5623808145965697,0.5920318241535066,1.8174429192944588,1.0460766211607468,ABLIM1
P6,GO_Biological_Process_2026,gs_ind_0,Cilium Organization (GO:0044782),1/213,0.5441830108717924,0.5759109956046001,1.9123026899201891,1.1635781898464166,ABLIM1
P6,GO_Biological_Process_2026,gs_ind_0,"Complement Activation, Lectin Pathway (GO:0001867)",1/8,0.02896931280161029,0.13556733100128565,54.59396984924623,193.34553720447744,KRT1
P6,GO_Biological_Process_2026,gs_ind_0,Cytokine-mediated Signaling Pathway (GO:0019221),1/245,0.5951477362656312,0.6243318634380265,1.6600487098067023,0.8614749870404408,UGCG
P6,GO_Biological_Process_2026,gs_ind_0,Cytoplasmic Microtubule Organization (GO:0031122),1/59,0.19507633576312508,0.26739296366616,6.986084267491303,11.41780694412366,CLIP4
P6,GO_Biological_Process_2026,gs_ind_0,Cytoskeleton Organization (GO:0007010),1/104,0.3180776109586692,0.3678156157610866,3.9421018134149004,4.515519416376505,TNIK
P6,GO_Biological_Process_2026,gs_ind_0,Cytoskeleton-dependent Cytokinesis (GO:0061640),1/68,0.2213177094527477,0.2913611164004305,6.0525963149078725,9.12825951138168,EXOC6B
P6,GO_Biological_Process_2026,gs_ind_0,DNA Catabolic Process (GO:0006308),1/22,0.07768007418553498,0.1692013252259471,19.03459156246348,48.636360355386536,DNASE1L3
P6,GO_Biological_Process_2026,gs_ind_0,DNA Damage Response (GO:0006974),1/433,0.7988451985698368,0.8028662314485441,0.9319022859964563,0.20929416002741572,CSNK2A2
P6,GO_Biological_Process_2026,gs_ind_0,DNA Metabolic Process (GO:0006259),2/319,0.3269383621126808,0.37516490211780806,2.146408729365682,2.3996498032317573,DNASE1L3;DSP
P6,GO_Biological_Process_2026,gs_ind_0,DNA Repair (GO:0006281),1/306,0.6771752617396771,0.6981548739794605,1.3255722145917805,0.5167414001192301,CSNK2A2
P6,GO_Biological_Process_2026,gs_ind_0,Defense Response to Tumor Cell (GO:0002357),1/12,0.043140826609840886,0.1468258814732653,35.59951933580948,111.89945212016866,KLF4
P6,GO_Biological_Process_2026,gs_ind_0,Delamination (GO:0060232),2/7,0.0002763051291217819,0.009735692490820434,125.3461005999077,1027.0865452902929,CDSN;ABCA12
P6,GO_Biological_Process_2026,gs_ind_0,Dendrite Morphogenesis (GO:0048813),1/34,0.11750120825052357,0.19930889210763036,12.21083027075677,26.147132213032688,MAP2
P6,GO_Biological_Process_2026,gs_ind_0,Desmosome Assembly (GO:0002159),1/8,0.02896931280161029,0.13556733100128565,54.59396984924623,193.34553720447744,JUP
P6,GO_Biological_Process_2026,gs_ind_0,Desmosome Organization (GO:0002934),3/11,7.730410916673022e-06,0.0005788145173858925,114.70075414781297,1350.0678539012906,DSP;JUP;DSC1
P6,GO_Biological_Process_2026,gs_ind_0,Detection of Mechanical Stimulus (GO:0050982),1/20,0.07087242893827944,0.16648072523148777,20.98840355624275,55.55365534242182,JUP
P6,GO_Biological_Process_2026,gs_ind_0,Digestive System Development (GO:0055123),1/14,0.05014960504049533,0.14945081303112787,30.32328308207705,90.74984291620152,COBL
P6,GO_Biological_Process_2026,gs_ind_0,Digestive Tract Development (GO:0048565),1/38,0.13039289018139794,0.20828090991641962,10.906733668341708,22.219232230345032,COBL
P6,GO_Biological_Process_2026,gs_ind_0,Diol Biosynthetic Process (GO:0034312),2/19,0.0021862443461816107,0.03357847085545602,39.37708484408992,241.20709424369562,SPTLC3;ACER1
P6,GO_Biological_Process_2026,gs_ind_0,Double-strand Break Repair (GO:0006302),1/176,0.4772977615997654,0.5132878980220098,2.3186445045741526,1.7149036632884813,CSNK2A2
P6,GO_Biological_Process_2026,gs_ind_0,Embryo Development Ending in Birth or Egg Hatching (GO:0009792),1/18,0.06401504258973123,0.16179329329640932,23.388801148600145,64.28732849758696,SCEL
P6,GO_Biological_Process_2026,gs_ind_0,Embryonic Axis Specification (GO:0000578),1/15,0.05363491085988955,0.15371919428264996,28.2309824987004,82.591294852792,COBL
P6,GO_Biological_Process_2026,gs_ind_0,Embryonic Organ Development (GO:0048568),1/68,0.2213177094527477,0.2913611164004305,6.0525963149078725,9.12825951138168,COBL
P6,GO_Biological_Process_2026,gs_ind_0,Endocytic Recycling (GO:0032456),1/80,0.25499301809085445,0.3168896635610411,5.136721342561866,7.01942789910666,ACAP2
P6,GO_Biological_Process_2026,gs_ind_0,Endothelial Cell Development (GO:0001885),1/26,0.09114756758275655,0.1850759084138006,16.046408513154006,38.435568598252985,DSP
P6,GO_Biological_Process_2026,gs_ind_0,Endothelial Cell-Cell Adhesion (GO:0071603),1/5,0.018204501114733745,0.13142392248989768,91.0,364.55386253468845,JUP
P6,GO_Biological_Process_2026,gs_ind_0,Epidermal Cell Differentiation (GO:0009913),9/53,3.220480345412656e-13,9.645338634510903e-11,63.283170626880334,1820.281909491891,SCEL;POU2F3;CDSN;FLG;ACER1;DSP;KRT10;SPINK5;UGCG
P6,GO_Biological_Process_2026,gs_ind_0,Epidermis Development (GO:0008544),11/75,3.697093282359065e-15,2.21455887613308e-12,53.99337404183448,1794.2662033655163,GRHL1;SCEL;POU2F3;CDSN;ACER1;DSP;SPINK5;UGCG;KLK5;KRTDAP;CASP14
P6,GO_Biological_Process_2026,gs_ind_0,Epithelial Cell Development (GO:0002064),1/28,0.09780812250653742,0.1914609979784834,14.878300593878484,34.58829438886499,POF1B
P6,GO_Biological_Process_2026,gs_ind_0,Epithelial Cell Differentiation (GO:0030855),1/119,0.35478894091682145,0.40097844454561515,3.4411933083137205,3.565875308851531,SPINK5
P6,GO_Biological_Process_2026,gs_ind_0,Epithelial Cell Morphogenesis (GO:0003382),1/19,0.06744997582548398,0.16357301829742876,22.123726741817194,59.65373216204687,POF1B
P6,GO_Biological_Process_2026,gs_ind_0,Epithelial Cell-Cell Adhesion (GO:0090136),2/15,0.00135532356897635,0.024601176297479807,51.05188945290468,337.1321310615674,DSP;JUP
P6,GO_Biological_Process_2026,gs_ind_0,Epithelial Tube Morphogenesis (GO:0060562),1/34,0.11750120825052357,0.19930889210763036,12.21083027075677,26.147132213032688,PERP
P6,GO_Biological_Process_2026,gs_ind_0,Epithelium Development (GO:0060429),2/150,0.10510250208768977,0.19491145124001913,4.618007486027791,10.403535905556724,SPINK5;KRT10
P6,GO_Biological_Process_2026,gs_ind_0,Establishment of Endothelial Barrier (GO:0061028),1/30,0.10442034991225575,0.19424779378087328,13.868580189080998,31.333708986565636,DSP
P6,GO_Biological_Process_2026,gs_ind_0,Establishment of Skin Barrier (GO:0061436),6/19,5.4552687827164736e-11,6.535412001694336e-09,138.3533215755438,3269.5455141700368,ALOX12B;DSC1;FLG;UGCG;HRNR;ABCA12
P6,GO_Biological_Process_2026,gs_ind_0,Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088),1/23,0.08106535561630931,0.17219201423464284,18.187939698492464,45.697191038775365,DLG2
P6,GO_Biological_Process_2026,gs_ind_0,Establishment or Maintenance of Epithelial Cell Apical/Basal Polarity (GO:0045197),1/31,0.10770844937287086,0.1949553476991114,13.413378367246066,29.88939646374393,DLG2
P6,GO_Biological_Process_2026,gs_ind_0,Excitatory Synapse Assembly (GO:1904861),1/13,0.04665159224326654,0.14945081303112787,32.75035175879397,100.38140738175221,SRGAP2
P6,GO_Biological_Process_2026,gs_ind_0,External Encapsulating Structure Organization (GO:0045229),2/107,0.05891461336750041,0.15896330363573308,6.51057329131282,18.43576977423768,HRNR;SPINK5
P6,GO_Biological_Process_2026,gs_ind_0,Extracellular Matrix Disassembly (GO:0022617),1/37,0.12718755619754754,0.20758949907992091,11.205961313416397,23.107728348226125,KLK5
P6,GO_Biological_Process_2026,gs_ind_0,Extracellular Matrix Organization (GO:0030198),2/183,0.14524306213179547,0.22160829438331264,3.773755086630029,7.280881732062297,KLK5;SPINK5
P6,GO_Biological_Process_2026,gs_ind_0,Extracellular Structure Organization (GO:0043062),1/107,0.32558164117311317,0.37432514983242765,3.830632033406469,4.298513210159991,SPINK5
P6,GO_Biological_Process_2026,gs_ind_0,Fat Cell Differentiation (GO:0045444),1/68,0.2213177094527477,0.2913611164004305,6.0525963149078725,9.12825951138168,KLF4
P6,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Metabolic Process (GO:0006631),2/118,0.0699031361207183,0.16648072523148777,5.893444587263894,15.680362488510136,ALOX12B;ACSL1
P6,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Transport (GO:0015908),2/37,0.00815744149226313,0.08281877040450195,19.398369914921,93.2833604212486,ACSL1;SLCO3A1
P6,GO_Biological_Process_2026,gs_ind_0,Fatty-acyl-CoA Biosynthetic Process (GO:0046949),1/26,0.09114756758275655,0.1850759084138006,16.046408513154006,38.435568598252985,ACSL1
P6,GO_Biological_Process_2026,gs_ind_0,Fibrinolysis (GO:0042730),1/13,0.04665159224326654,0.14945081303112787,32.75035175879397,100.38140738175221,KRT1
P6,GO_Biological_Process_2026,gs_ind_0,Filopodium Assembly (GO:0046847),1/19,0.06744997582548398,0.16357301829742876,22.123726741817194,59.65373216204687,SRGAP2
P6,GO_Biological_Process_2026,gs_ind_0,G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216),1/14,0.05014960504049533,0.14945081303112787,30.32328308207705,90.74984291620152,HOMER2
P6,GO_Biological_Process_2026,gs_ind_0,Gene Expression (GO:0010467),4/268,0.017153614409920664,0.13142392248989768,4.743165812903415,19.283560575774,KLK8;KLK11;KLK5;TESC
P6,GO_Biological_Process_2026,gs_ind_0,Gland Development (GO:0048732),1/62,0.20391930381764029,0.27824069017486686,6.644564284838828,10.565062748652936,COBL
P6,GO_Biological_Process_2026,gs_ind_0,Glucosamine-containing Compound Catabolic Process (GO:1901072),1/7,0.025394089358317242,0.13461114624453122,62.9953614224971,231.39700796830692,CHIT1
P6,GO_Biological_Process_2026,gs_ind_0,Glucosylceramide Metabolic Process (GO:0006678),1/6,0.021805834468432178,0.13328260047541707,74.4518044769301,284.8211635890129,UGCG
P6,GO_Biological_Process_2026,gs_ind_0,Glutamate Receptor Signaling Pathway (GO:0007215),1/38,0.13039289018139794,0.20828090991641962,10.906733668341708,22.219232230345032,HOMER2
P6,GO_Biological_Process_2026,gs_ind_0,Glycerolipid Catabolic Process (GO:0046503),1/19,0.06744997582548398,0.16357301829742876,22.123726741817194,59.65373216204687,PLA2G4E
P6,GO_Biological_Process_2026,gs_ind_0,Glycerophospholipid Biosynthetic Process (GO:0046474),1/128,0.3758693246490863,0.4200479952701543,3.1972214011232634,3.1285250606714254,AGPAT4
P6,GO_Biological_Process_2026,gs_ind_0,Glycerophospholipid Catabolic Process (GO:0046475),1/31,0.10770844937287086,0.1949553476991114,13.413378367246066,29.88939646374393,PLA2G4E
P6,GO_Biological_Process_2026,gs_ind_0,Glycerophospholipid Metabolic Process (GO:0006650),2/59,0.019892831428861207,0.13328260047541707,11.966674023394393,46.87819906008499,PLA2G2F;PLA2G4E
P6,GO_Biological_Process_2026,gs_ind_0,Glycolipid Biosynthetic Process (GO:0009247),2/61,0.021176158269771574,0.13328260047541707,11.56357974661946,44.576204662481985,UGCG;FUT2
P6,GO_Biological_Process_2026,gs_ind_0,Glycoprotein Biosynthetic Process (GO:0009101),1/164,0.45358519041843365,0.4904287528170429,2.4899266977087273,1.968466767714488,FUT2
P6,GO_Biological_Process_2026,gs_ind_0,Glycoprotein Metabolic Process (GO:0009100),2/77,0.032606860940982745,0.1375458429834413,9.107641106666218,31.177573530499068,FUT2;PCSK6
P6,GO_Biological_Process_2026,gs_ind_0,Glycosphingolipid Biosynthetic Process (GO:0006688),2/40,0.009485924585703225,0.09470114711393719,17.884830905135473,83.3065801812143,UGCG;FUT2
P6,GO_Biological_Process_2026,gs_ind_0,Glycosphingolipid Metabolic Process (GO:0006687),2/44,0.011396042277652138,0.103427717035055,16.199163929531203,72.48298328202453,UGCG;FUT2
P6,GO_Biological_Process_2026,gs_ind_0,Golgi to Plasma Membrane Transport (GO:0006893),1/56,0.18613613194826314,0.25869035507426824,7.36452532934945,12.381806910580362,EXOC6B
P6,GO_Biological_Process_2026,gs_ind_0,Hair Cell Differentiation (GO:0035315),1/8,0.02896931280161029,0.13556733100128565,54.59396984924623,193.34553720447744,SPINK5
P6,GO_Biological_Process_2026,gs_ind_0,Hepaticobiliary System Development (GO:0061008),1/22,0.07768007418553498,0.1692013252259471,19.03459156246348,48.636360355386536,COBL
P6,GO_Biological_Process_2026,gs_ind_0,Hepoxilin Biosynthetic Process (GO:0051122),1/7,0.025394089358317242,0.13461114624453122,62.9953614224971,231.39700796830692,ALOX12B
P6,GO_Biological_Process_2026,gs_ind_0,Heterochromatin Formation (GO:0031507),1/95,0.2950660020928981,0.34929750050127667,4.318975831538646,5.271552779622928,CSNK2A2
P6,GO_Biological_Process_2026,gs_ind_0,Heterochromatin Organization (GO:0070828),1/89,0.27929953184328316,0.33662056252339356,4.612809811770718,5.883502754967439,CSNK2A2
P6,GO_Biological_Process_2026,gs_ind_0,Heterotypic Cell-Cell Adhesion (GO:0034113),2/29,0.00506840162905688,0.0640214620628367,25.04891555145362,132.37674976169106,DSP;JUP
P6,GO_Biological_Process_2026,gs_ind_0,Hexose Catabolic Process (GO:0019320),1/15,0.05363491085988955,0.15371919428264996,28.2309824987004,82.591294852792,FUT2
P6,GO_Biological_Process_2026,gs_ind_0,Homocysteine Metabolic Process (GO:0050667),1/11,0.03961726211805212,0.14382266671947405,38.99138549892319,125.88331156809635,BLMH
P6,GO_Biological_Process_2026,gs_ind_0,Host-mediated Perturbation of Viral Transcription (GO:0043921),1/27,0.09448390777737954,0.18740351244586206,15.440314781454441,36.428732206490906,POU2F3
P6,GO_Biological_Process_2026,gs_ind_0,Host-mediated Suppression of Viral Proces (GO:0044793),1/14,0.05014960504049533,0.14945081303112787,30.32328308207705,90.74984291620152,POU2F3
P6,GO_Biological_Process_2026,gs_ind_0,Host-mediated Suppression of Viral Transcription (GO:0043922),1/12,0.043140826609840886,0.1468258814732653,35.59951933580948,111.89945212016866,POU2F3
P6,GO_Biological_Process_2026,gs_ind_0,Icosanoid Metabolic Process (GO:0006690),1/39,0.1335865701175638,0.21168877116513418,10.623050316517654,21.38425920263491,ALOX12B
P6,GO_Biological_Process_2026,gs_ind_0,Icosanoid Transport (GO:0071715),1/13,0.04665159224326654,0.14945081303112787,32.75035175879397,100.38140738175221,SLCO3A1
P6,GO_Biological_Process_2026,gs_ind_0,Imidazole-containing Compound Catabolic Process (GO:0052805),1/7,0.025394089358317242,0.13461114624453122,62.9953614224971,231.39700796830692,HAL
P6,GO_Biological_Process_2026,gs_ind_0,Import Into Cell (GO:0098657),1/20,0.07087242893827944,0.16648072523148777,20.98840355624275,55.55365534242182,ACSL1
P6,GO_Biological_Process_2026,gs_ind_0,Inhibitory Synapse Assembly (GO:1904862),1/22,0.07768007418553498,0.1692013252259471,19.03459156246348,48.636360355386536,SRGAP2
P6,GO_Biological_Process_2026,gs_ind_0,Intermediate Filament Organization (GO:0045109),5/66,4.488954092096976e-06,0.00038412621445229836,25.38385902183629,312.5740687113659,KRT1;DSP;KRT77;KRT10;KRT78
P6,GO_Biological_Process_2026,gs_ind_0,Intermembrane Lipid Transfer (GO:0120009),1/14,0.05014960504049533,0.14945081303112787,30.32328308207705,90.74984291620152,GLTP
P6,GO_Biological_Process_2026,gs_ind_0,Intestinal Absorption (GO:0050892),1/14,0.05014960504049533,0.14945081303112787,30.32328308207705,90.74984291620152,UGCG
P6,GO_Biological_Process_2026,gs_ind_0,Intestinal Lipid Absorption (GO:0098856),1/11,0.03961726211805212,0.14382266671947405,38.99138549892319,125.88331156809635,UGCG
P6,GO_Biological_Process_2026,gs_ind_0,Intracellular Calcium Ion Homeostasis (GO:0006874),1/137,0.3962676324604176,0.43713501260366505,2.985421613562317,2.763501660637285,MICU1
