Program,Library,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
P4,Reactome_Pathways_2024,gs_ind_0,Transcriptional Regulation by RUNX2,3/103,0.006493014450456072,0.08943603775305622,9.668197474167624,48.69898505999939,ESR1;HDAC4;GLI3
P4,Reactome_Pathways_2024,gs_ind_0,Transcriptional Regulation by RUNX3,1/84,0.265894511441762,0.32254817155009197,4.889928685342882,6.4774715260949085,HDAC4
P4,Reactome_Pathways_2024,gs_ind_0,Transcriptional Regulation by TP53,2/332,0.3443350584260844,0.3889710845183546,2.0609828209834355,2.1972964073524497,TNRC6C;RBBP8
P4,Reactome_Pathways_2024,gs_ind_0,Transcriptional Regulation by VENTX,1/37,0.12718755619754754,0.2155122480014,11.205961313416397,23.107728348226125,TNRC6C
P4,Reactome_Pathways_2024,gs_ind_0,Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors,1/35,0.12074175755375664,0.21216761512532548,11.856456194013546,25.06574885089274,ESR1
P4,Reactome_Pathways_2024,gs_ind_0,Transcriptional Regulation of Pluripotent Stem Cells,1/29,0.10112025539501886,0.20350224726644184,14.355725998413119,32.89535401837941,FOXP1
P4,Reactome_Pathways_2024,gs_ind_0,Translation of Structural Proteins 9683701,1/29,0.10112025539501886,0.20350224726644184,14.355725998413119,32.89535401837941,PARP8
P4,Reactome_Pathways_2024,gs_ind_0,Translation of Structural Proteins 9694635,1/57,0.1891270689518711,0.25637224902364747,7.233912927469205,12.046896829454685,PARP8
P4,Reactome_Pathways_2024,gs_ind_0,Transmission Across Chemical Synapses,3/257,0.06883284865846509,0.18230438046171882,3.7961714775074302,10.158836536656947,GRIK4;SLC1A3;PLCB1
P4,Reactome_Pathways_2024,gs_ind_0,"Transport of Bile Salts and Organic Acids, Metal Ions and Amine Compounds",1/81,0.25773332405292904,0.31533561424240886,5.072723867786135,6.877750472831031,SLC16A7
P4,Reactome_Pathways_2024,gs_ind_0,Transport of Inorganic Cations Anions and Amino Acids Oligopeptides,1/106,0.32308942595997636,0.36887482589548104,3.867084236347615,4.3691328307529815,SLC1A3
P4,Reactome_Pathways_2024,gs_ind_0,Transport of Small Molecules,4/670,0.23163611837012615,0.2966145497219881,1.8541954141385086,2.7119232094421766,ABCA1;SLC16A7;SLC1A3;ANO6
P4,Reactome_Pathways_2024,gs_ind_0,Transport to the Golgi and Subsequent Modification,1/174,0.4734176432362012,0.5028590389598455,2.3455461746774215,1.75394621696352,ANK3
P4,Reactome_Pathways_2024,gs_ind_0,VEGFA-VEGFR2 Pathway,2/96,0.048603725480302264,0.16995143930390083,7.271372169849327,21.989030058167174,ELMO1;VAV3
P4,Reactome_Pathways_2024,gs_ind_0,VEGFR2 Mediated Vascular Permeability,1/27,0.09448390777737954,0.20172314310470532,15.440314781454441,36.428732206490906,VAV3
P4,Reactome_Pathways_2024,gs_ind_0,Vasopressin-like Receptors,1/6,0.021805834468432178,0.1432303843266989,74.4518044769301,284.8211635890129,AVPR1A
P4,Reactome_Pathways_2024,gs_ind_0,Vesicle-mediated Transport,4/628,0.19934985785790502,0.2651787828826338,1.9820332950298063,3.1964130405304685,GOLIM4;DENND1A;ANK3;RABEP1
P4,Reactome_Pathways_2024,gs_ind_0,Viral Infection Pathways,4/710,0.26351215871504857,0.32056892242542945,1.7465760205933798,2.3293311857464425,ELMO1;GPC4;ANO6;PARP8
P4,Reactome_Pathways_2024,gs_ind_0,Visual Phototransduction,1/90,0.2819513107385542,0.3325779273076316,4.561101597372336,5.774449857647963,GPC4
P4,Reactome_Pathways_2024,gs_ind_0,"WNT5A-dependent Internalization of FZD2, FZD5 and ROR2",1/13,0.04665159224326654,0.16518007266845228,32.75035175879397,100.38140738175221,ROR1
