Program,Library,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
P2,GO_Biological_Process_2026,gs_ind_0,Activation of Protein Kinase Activity (GO:0032147),1/45,0.15250625325948727,0.24871091481385915,9.18869629044097,17.27979985753456,PPIA
P2,GO_Biological_Process_2026,gs_ind_0,Activation of Protein Kinase B Activity (GO:0032148),1/8,0.02896931280161029,0.11874808400660074,54.59396984924623,193.34553720447744,PPIA
P2,GO_Biological_Process_2026,gs_ind_0,Antibacterial Humoral Response (GO:0019731),2/30,0.005417514395149481,0.043245071049000244,24.169115682607533,126.11730163340725,RPL39;FAU
P2,GO_Biological_Process_2026,gs_ind_0,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),4/70,0.00012968033146871472,0.0017354279652430941,19.00451906969496,170.0987720189752,RPL39;RPS19;FAU;RPL30
P2,GO_Biological_Process_2026,gs_ind_0,Antimicrobial Humoral Response (GO:0019730),4/85,0.0002745856204506427,0.0033083903618529153,15.498172224164787,127.08884697321928,RPL39;RPS19;FAU;RPL30
P2,GO_Biological_Process_2026,gs_ind_0,Antiviral Innate Immune Response (GO:0140374),1/59,0.19507633576312508,0.27999915701016376,6.986084267491303,11.41780694412366,RPSA
P2,GO_Biological_Process_2026,gs_ind_0,Apoptotic Process (GO:0006915),1/242,0.5906199044667679,0.6249582710055335,1.6808577046724305,0.8851104340204673,PPIA
P2,GO_Biological_Process_2026,gs_ind_0,Base-excision Repair (GO:0006284),1/43,0.1462455860603604,0.24463875609361757,9.621814957138634,18.49763110790661,RPS3
P2,GO_Biological_Process_2026,gs_ind_0,Bone Development (GO:0060348),1/44,0.14938162196228383,0.24715868361032417,9.400277248310518,17.872286764451427,RPL13
P2,GO_Biological_Process_2026,gs_ind_0,Calcium Ion Homeostasis (GO:0055074),1/102,0.31302906249874485,0.3738273581021756,4.020075748199123,4.669154128547146,TPT1
P2,GO_Biological_Process_2026,gs_ind_0,Calcium Ion Transport (GO:0006816),1/143,0.4094983938692628,0.4611924980458282,2.859084898175086,2.552654748599491,TPT1
P2,GO_Biological_Process_2026,gs_ind_0,Canonical NF-kappaB Signal Transduction (GO:0007249),1/39,0.1335865701175638,0.23377649770573666,10.623050316517654,21.38425920263491,NPM1
P2,GO_Biological_Process_2026,gs_ind_0,Carboxylic Acid Metabolic Process (GO:0019752),1/37,0.12718755619754754,0.22783597665308714,11.205961313416397,23.107728348226125,MIF
P2,GO_Biological_Process_2026,gs_ind_0,Cardiac Ventricle Development (GO:0003231),1/20,0.07087242893827944,0.17540568067191653,20.98840355624275,55.55365534242182,NACA
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Component Assembly (GO:0022607),1/349,0.724882410594788,0.7329366596013966,1.160155151654975,0.37327508169345913,KRT14
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Chemical Stress (GO:0062197),1/106,0.32308942595997636,0.3838268637383531,3.867084236347615,4.3691328307529815,PPIA
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Cytokine Stimulus (GO:0071345),1/288,0.6548520409259551,0.6802686726513917,1.409508411623334,0.596709692464779,RPL13A
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Epidermal Growth Factor Stimulus (GO:0071364),1/27,0.09448390777737954,0.20358281506519282,15.440314781454441,36.428732206490906,EEF1A1
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Gamma Radiation (GO:0071480),1/15,0.05363491085988955,0.15348354994496696,28.2309824987004,82.591294852792,RPL26
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Glucose Stimulus (GO:0071333),1/36,0.12397052607037776,0.2256263574480875,11.52204685398825,24.054708967199332,RACK1
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Growth Factor Stimulus (GO:0071363),2/147,0.10162510794852447,0.2036979035972627,4.713747448846093,10.777816905584954,EEF1A1;RACK1
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Heat (GO:0034605),1/39,0.1335865701175638,0.23377649770573666,10.623050316517654,21.38425920263491,HSP90AB1
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Hexose Stimulus (GO:0071331),1/28,0.09780812250653742,0.20358281506519282,14.878300593878484,34.58829438886499,RACK1
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Hydrogen Peroxide (GO:0070301),1/34,0.11750120825052357,0.22001255042793508,12.21083027075677,26.147132213032688,RPS3
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Ionizing Radiation (GO:0071479),1/50,0.16795977255684102,0.2637717259654958,8.259022384650525,14.734350124773231,RPL26
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Light Stimulus (GO:0071482),2/56,0.018032057697388037,0.09860771437147445,12.626787128021236,50.70417843849184,NPM1;RPL26
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Oxidative Stress (GO:0034599),2/124,0.07615774929350222,0.18313178111097625,5.603542940018647,14.428834159043355,PPIA;RPS3
P2,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Oxygen-Containing Compound (GO:1901701),1/344,0.7197152512391842,0.7309608020397964,1.1772618551271643,0.3872009880777984,RPS3
