Program,Library,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
P2,Reactome_Pathways_2024,gs_ind_0,Activation of NF-kappaB in B Cells,2/53,0.016250039071976873,0.031226754186821228,13.363806613769652,55.05433909717196,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Adaptive Immune System,3/663,0.4400755417993029,0.45916424961858904,1.44065296298453,1.182500746310674,UBA52;PPIA;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Aerobic Respiration and Respiratory Electron Transport,2/227,0.20256327418124864,0.22777311398109837,3.032460296914921,4.84193838114079,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Aggrephagy,2/36,0.007734859472020119,0.020427962195335186,19.96137717943059,97.05257441117668,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Alpha-protein Kinase 1 Signaling Pathway,2/11,0.0007167572143387991,0.004672531207398501,72.5581084691424,525.3768208799154,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Amplification of Signal From Unattached Kinetochores via a MAD2 Inhibitory Signal,1/90,0.2819513107385542,0.3044128407344977,4.561101597372336,5.774449857647963,RPS27
P2,Reactome_Pathways_2024,gs_ind_0,Amplification of Signal From the Kinetochores,1/90,0.2819513107385542,0.3044128407344977,4.561101597372336,5.774449857647963,RPS27
P2,Reactome_Pathways_2024,gs_ind_0,Amyloid Fiber Formation,2/46,0.012409204536678386,0.026851850152896508,15.469970911994524,67.90260291624776,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Antigen Processing Ubiquitination & Proteasome Degradation,2/284,0.2796206654252681,0.3031676688295012,2.4154799874219486,3.078097744259158,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Antigen processing-Cross Presentation,2/84,0.03821447511443986,0.05591038262481968,8.332718043377941,27.20249890617154,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Antiviral Mechanism by IFN-stimulated Genes,3/132,0.012747522918813241,0.027468511728823513,7.495079695079695,32.69667287521452,NPM1;UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Apoptosis,2/151,0.10626883553345208,0.1269801631084172,4.586948033207137,10.2829430918581,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Aryl Hydrocarbon Receptor Signalling,1/7,0.025394089358317242,0.042051305529046235,62.9953614224971,231.39700796830692,HSP90AB1
P2,Reactome_Pathways_2024,gs_ind_0,Asparagine N-linked Glycosylation,2/290,0.2877644091709715,0.30939179691659774,2.3647168533197265,2.9455224258362898,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Assembly Of The HIV Virion,3/16,2.5888885554846236e-05,0.0002515618124669021,72.20569800569801,762.6146903279753,UBA52;PPIA;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Assembly and Release of Respiratory Syncytial Virus (RSV) Virions,1/2,0.007321557576481022,0.02005906356067912,273.03015075376885,1342.4707370740814,HSP90AB1
P2,Reactome_Pathways_2024,gs_ind_0,Assembly of the Pre-Replicative Complex,2/75,0.031069815444296947,0.04762188974349085,9.356158707137677,32.4800779995198,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Asymmetric Localization of PCP Proteins,2/51,0.015106734484467503,0.030038487488419936,13.904783879403169,58.297400489932905,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Attenuation Phase,1/25,0.08779905814197392,0.10791531012676986,16.70197928417598,40.630980258906256,HSP90AB1
P2,Reactome_Pathways_2024,gs_ind_0,Autodegradation of Cdh1 by Cdh1 APC C,2/54,0.016835175836437618,0.032230912846711424,13.108774474256707,53.53996809232169,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Autodegradation of the E3 Ubiquitin Ligase COP1,2/37,0.00815744149226313,0.021217587719775312,19.398369914921,93.2833604212486,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Autophagy,4/144,0.001975806467430269,0.008340494514152365,8.970460789556174,55.85707351011069,UBA52;HSP90AB1;EEF1A1;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Axon Guidance,81/518,5.573109932089846e-123,1.0630191166763964e-121,255.35950183150183,71883.70313734426,RPS6;RPL37A;RPL12;RPS10;RPL22L1;RPS4X;RPL23;RPL10;RPS28;RPS3;RPS15;RPL39;RPL18A;RPS7;RPL23A;RPL36A;FAU;RPL19;RPL24;RPS15A;RPLP1;RPL34;RPL8;RPL14;RPL38;RPS13;RPS27;RPL6;RPS25;RPL17;RPS20;RPSA;RPS11;RPS14;RPL3;RPS5;RPS21;RPL26;RPL35A;RPS26;RPLP0;RPLP2;RPL36;RPL9;RPL13;RPL35;RPS29;RPL4;RPS2;UBA52;RPS9;RPL13A;RPL5;RPS16;RPL10A;RPS12;RPL27;RPL41;RPL36AL;RPS8;HSP90AB1;RPL22;RPL11;RPS19;RPL32;RPL30;RPL7;RPS23;RPL21;RPS17;RPL15;RPS24;RPL29;RPS27A;RPL37;RPL31;RPL7A;RPL18;RPL28;RPL27A;RPS18
P2,Reactome_Pathways_2024,gs_ind_0,Bacterial Infection Pathways,4/73,0.00015265176130821952,0.0013792220539251413,18.182167219592202,159.7730907654815,UBA52;HSP90AB1;RPS27A;EEF2
P2,Reactome_Pathways_2024,gs_ind_0,Basigin Interactions,1/24,0.08443833551787916,0.10453303555698983,17.41334331230621,43.0411486823959,PPIA
P2,Reactome_Pathways_2024,gs_ind_0,Beta-catenin Independent WNT Signaling,2/133,0.08585613809033389,0.10577969166632047,5.218293412595781,12.81133925257108,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Binding and Entry of HIV Virion,1/4,0.014590042112100507,0.02958217199894394,117.0043072505384,494.6258840598229,PPIA
P2,Reactome_Pathways_2024,gs_ind_0,Biological Oxidations,1/156,0.4371883026308286,0.45762596718470877,2.618801402510947,2.166773439848593,HSP90AB1
P2,Reactome_Pathways_2024,gs_ind_0,Budding and Maturation of HIV Virion,3/27,0.00013131712049050184,0.0012076485187965794,39.77069597069597,355.466320292754,UBA52;PPIA;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,C-type Lectin Receptors (CLRs),2/116,0.06785797505914093,0.08671676713513046,5.996830181987454,16.133502277297872,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,CDK-mediated Phosphorylation and Removal of Cdc6,2/60,0.02053026038097425,0.03633362232371732,11.761681634778082,45.70419368287942,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,CLEC7A (Dectin-1) Signaling,2/84,0.03821447511443986,0.05591038262481968,8.332718043377941,27.20249890617154,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Calcineurin Activates NFAT,1/9,0.032531551648223855,0.04942108878712474,48.16937629323086,165.00635843822025,PPIA
P2,Reactome_Pathways_2024,gs_ind_0,Calnexin Calreticulin Cycle,2/25,0.003780992539606251,0.013246334407464077,29.316880872664434,163.52278131066697,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cap-dependent Translation Initiation,80/113,2.1279976425492682e-187,6.849492411955457e-186,3180.673097925009,1367143.0908357657,RPS6;RPL37A;RPL12;RPS10;RPL22L1;RPS4X;RPL23;RPL10;RPS28;RPS3;RPS15;RPL39;RPL18A;RPS7;RPL23A;RPL36A;FAU;RPL19;RPL24;RPS15A;RPLP1;RPL34;RPL8;RPL14;RPL38;RPS13;RPS27;RPL6;RPS25;RPL17;RPS20;RPSA;RPS11;RPS14;RPL3;RPS5;RPS21;RPL26;RPL35A;RPS26;RPLP0;RPLP2;RPL36;RPL9;RPL13;RPL35;RPS29;RPL4;RPS2;UBA52;RPS9;RPL13A;RPL5;RPS16;RPL10A;RPS12;RPL27;RPL41;RPL36AL;RPS8;RPL22;RPL11;RPS19;RPL32;RPL30;RPL7;RPS23;RPL21;RPS17;RPL15;RPS24;RPL29;RPS27A;RPL37;RPL31;RPL7A;RPL18;RPL28;RPL27A;RPS18
P2,Reactome_Pathways_2024,gs_ind_0,Cardiac Conduction,1/125,0.3689194158663535,0.3885347631312312,3.2746261427620027,3.265382017169746,FXYD3
P2,Reactome_Pathways_2024,gs_ind_0,Cargo Recognition for Clathrin-Mediated Endocytosis,2/100,0.052270215019552466,0.07121471093933734,6.975057332062151,20.585685999872638,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cdc20 Phospho-APC C Mediated Degradation of Cyclin A,2/60,0.02053026038097425,0.03633362232371732,11.761681634778082,45.70419368287942,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cell Cycle,5/591,0.06655249422216605,0.08627613603760965,2.610181973996063,7.072977814588369,NPM1;HSP90AB1;RPS27;UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cell Cycle Checkpoints,3/234,0.05505088968309847,0.07387439642930417,4.176895386830592,12.11089670678256,UBA52;RPS27;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,"Cell Cycle, Mitotic",4/466,0.09249985388443288,0.11261802541485327,2.692614479764739,6.409898591044249,UBA52;HSP90AB1;RPS27;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,"Cell Death Signalling via NRAGE, NRIF and NADE",2/75,0.031069815444296947,0.04762188974349085,9.356158707137677,32.4800779995198,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cell Junction Organization,2/115,0.06684306461942961,0.08627613603760965,6.04988930879492,16.367417278818554,KRT14;KRT5
P2,Reactome_Pathways_2024,gs_ind_0,Cell Recruitment (Pro-Inflammatory Response),1/24,0.08443833551787916,0.10453303555698983,17.41334331230621,43.0411486823959,HSP90AB1
P2,Reactome_Pathways_2024,gs_ind_0,Cell Surface Interactions at the Vascular Wall,2/119,0.07093328624974207,0.08997695176999303,5.843071606004968,15.460857884918639,MIF;PPIA
P2,Reactome_Pathways_2024,gs_ind_0,Cell-Cell Communication,2/150,0.10510250208768977,0.12617200134069984,4.618007486027791,10.403535905556724,KRT14;KRT5
P2,Reactome_Pathways_2024,gs_ind_0,Cellular Response to Chemical Stress,2/183,0.14524306213179547,0.16659282182154714,3.773755086630029,7.280881732062297,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cellular Response to Heat Stress,2/95,0.047702467201402705,0.06657661411577884,7.349412307608784,22.362587155527024,HSP90AB1;EEF1A1
P2,Reactome_Pathways_2024,gs_ind_0,Cellular Response to Hypoxia,2/59,0.019892831428861207,0.035572250645359446,11.966674023394393,46.87819906008499,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cellular Response to Starvation,80/146,1.7452078744648803e-173,4.993233640830074e-172,1600.3453145057767,636601.918639048,RPS6;RPL37A;RPL12;RPS10;RPL22L1;RPS4X;RPL23;RPL10;RPS28;RPS3;RPS15;RPL39;RPL18A;RPS7;RPL23A;RPL36A;FAU;RPL19;RPL24;RPS15A;RPLP1;RPL34;RPL8;RPL14;RPL38;RPS13;RPS27;RPL6;RPS25;RPL17;RPS20;RPSA;RPS11;RPS14;RPL3;RPS5;RPS21;RPL26;RPL35A;RPS26;RPLP0;RPLP2;RPL36;RPL9;RPL13;RPL35;RPS29;RPL4;RPS2;UBA52;RPS9;RPL13A;RPL5;RPS16;RPL10A;RPS12;RPL27;RPL41;RPL36AL;RPS8;RPL22;RPL11;RPS19;RPL32;RPL30;RPL7;RPS23;RPL21;RPS17;RPL15;RPS24;RPL29;RPS27A;RPL37;RPL31;RPL7A;RPL18;RPL28;RPL27A;RPS18
P2,Reactome_Pathways_2024,gs_ind_0,Cellular Responses to Stimuli,82/780,7.097075858061469e-110,1.1075739596671686e-108,168.99021068312408,42471.410180501785,EEF1A1;RPS6;RPL37A;RPL12;RPS10;RPL22L1;RPS4X;RPL23;RPL10;RPS28;RPS3;RPS15;RPL39;RPL18A;RPS7;RPL23A;RPL36A;FAU;RPL24;RPL19;RPS15A;RPLP1;RPL34;RPL8;RPL14;RPL38;RPS13;RPS27;RPL6;RPS25;RPL17;RPS20;RPSA;RPS11;RPS14;RPL3;RPS5;RPS21;RPL26;RPL35A;RPS26;RPLP0;RPLP2;RPL36;RPL9;RPL13;RPL35;RPS29;RPL4;RPS2;UBA52;RPS9;RPL13A;RPL5;RPS16;RPL10A;RPS12;RPL27;RPL41;RPL36AL;RPS8;HSP90AB1;RPL22;RPL11;RPS19;RPL32;RPL30;RPL7;RPS23;RPL21;RPS17;RPL15;RPS24;RPL29;RPS27A;RPL37;RPL31;RPL7A;RPL18;RPL28;RPL27A;RPS18
P2,Reactome_Pathways_2024,gs_ind_0,Cellular Responses to Stress,82/690,1.7799960398502985e-114,3.055659868409679e-113,194.64422927446756,50980.84465633756,EEF1A1;RPS6;RPL37A;RPL12;RPS10;RPL22L1;RPS4X;RPL23;RPL10;RPS28;RPS3;RPS15;RPL39;RPL18A;RPS7;RPL23A;RPL36A;FAU;RPL24;RPL19;RPS15A;RPLP1;RPL34;RPL8;RPL14;RPL38;RPS13;RPS27;RPL6;RPS25;RPL17;RPS20;RPSA;RPS11;RPS14;RPL3;RPS5;RPS21;RPL26;RPL35A;RPS26;RPLP0;RPLP2;RPL36;RPL9;RPL13;RPL35;RPS29;RPL4;RPS2;UBA52;RPS9;RPL13A;RPL5;RPS16;RPL10A;RPS12;RPL27;RPL41;RPL36AL;RPS8;HSP90AB1;RPL22;RPL11;RPS19;RPL32;RPL30;RPL7;RPS23;RPL21;RPS17;RPL15;RPS24;RPL29;RPS27A;RPL37;RPL31;RPL7A;RPL18;RPL28;RPL27A;RPS18
P2,Reactome_Pathways_2024,gs_ind_0,Cellular Senescence,2/124,0.07615774929350222,0.09636668522396472,5.603542940018647,14.428834159043355,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Chaperone Mediated Autophagy,4/20,7.886487847002103e-07,8.641577108949112e-06,76.73528026377767,1078.3566543064333,UBA52;HSP90AB1;EEF1A1;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Chromatin Modifying Enzymes,1/204,0.5287382587269465,0.5402781810404313,1.9975429975429975,1.2729577554743474,RPS2
P2,Reactome_Pathways_2024,gs_ind_0,Chromatin Organization,1/204,0.5287382587269465,0.5402781810404313,1.9975429975429975,1.2729577554743474,RPS2
P2,Reactome_Pathways_2024,gs_ind_0,Chromosome Maintenance,1/89,0.27929953184328316,0.3031676688295012,4.612809811770718,5.883502754967439,NPM1
P2,Reactome_Pathways_2024,gs_ind_0,Circadian Clock,2/68,0.025928795219488817,0.04239152234297378,10.343689172169,37.779302158526356,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Class I MHC Mediated Antigen Processing & Presentation,2/347,0.36423092127614787,0.3843830419205249,1.970402638712379,1.9900420622592039,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Clathrin-mediated Endocytosis,2/140,0.09364262118026315,0.1137404478958385,4.953270171709212,11.730679389414144,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,2/19,0.0021862443461816107,0.0090799664377704,39.37708484408992,241.20709424369562,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Constitutive Signaling by NOTCH1 HD Domain Mutants,2/14,0.001177425879292313,0.0060637432783554115,55.13807106598985,371.87456739203236,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,2/56,0.018032057697388037,0.033284981054318416,12.626787128021236,50.70417843849184,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Constitutive Signaling by NOTCH1 PEST Domain Mutants,2/56,0.018032057697388037,0.033284981054318416,12.626787128021236,50.70417843849184,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cyclin A Cdk2-associated Events at S Phase Entry,2/74,0.030312462973749777,0.04702083864903956,9.485559250831438,33.163377457541245,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cyclin D Associated Events in G1,2/45,0.011897844885328674,0.02607400049337986,15.826185891825661,70.13212846654835,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cyclin E Associated Events During G1 S Transition,2/72,0.0288204192434945,0.04566927972430666,9.755373150448213,34.599100427774125,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cytokine Signaling in Immune System,6/671,0.037143923546091334,0.05528647579837294,2.7391784829801358,9.019991718573808,NPM1;MIF;UBA52;PPIA;RPLP0;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Cytosolic Sensors of Pathogen-Associated DNA,2/59,0.019892831428861207,0.035572250645359446,11.966674023394393,46.87819906008499,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta,3/61,0.0014762726614539947,0.007105357561379872,16.635239973701513,108.43240076637822,UBA52;HSP90AB1;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,DNA Damage Bypass,2/47,0.012930045847825955,0.027516419882770107,15.129413733474648,65.7857401005744,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,DNA Damage Recognition in GG-NER,2/38,0.008590198795084398,0.02200971333068888,18.86621236353522,89.74908897806998,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,DNA Double Strand Break Response,2/40,0.009485924585703225,0.02315284910728512,17.884830905135473,83.3065801812143,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,DNA Double-Strand Break Repair,2/129,0.08150060640258897,0.10237271292032517,5.382800836070468,13.495461223774365,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,DNA Repair,2/274,0.26603756397069767,0.2921308005221947,2.5050528570763286,3.3169849833943013,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,DNA Replication,2/115,0.06684306461942961,0.08627613603760965,6.04988930879492,16.367417278818554,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,DNA Replication Pre-Initiation,2/91,0.044160597880144266,0.06282515996760855,7.6790119955761,23.95792105993816,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Deactivation of the Beta-Catenin Transactivating Complex,2/41,0.009948736817063085,0.02361105742298382,17.431407826254578,80.36418839306899,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Death Receptor Signaling,3/149,0.017583419384060404,0.033284981054318416,6.621177911962895,26.754848432804657,UBA52;RACK1;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Dectin-1 Mediated Noncanonical NF-kB Signaling,2/48,0.013460293849554557,0.02829408707151264,14.80350417553627,63.773660657724555,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Defective CFTR Causes Cystic Fibrosis,2/48,0.013460293849554557,0.02829408707151264,14.80350417553627,63.773660657724555,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Degradation of AXIN,2/42,0.010421411814037997,0.024285190426378136,17.000376010528296,77.58789300948246,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Degradation of Beta-Catenin by the Destruction Complex,2/71,0.028085857334324914,0.04478085612129205,9.896103421831063,35.35372187465476,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Degradation of DVL,2/44,0.011396042277652138,0.025968857402614384,16.199163929531203,72.48298328202453,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Degradation of GLI1 by the Proteasome,2/45,0.011897844885328674,0.02607400049337986,15.826185891825661,70.13212846654835,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Degradation of GLI2 by the Proteasome,2/45,0.011897844885328674,0.02607400049337986,15.826185891825661,70.13212846654835,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Deposition of New CENPA-containing Nucleosomes at the Centromere,1/26,0.09114756758275655,0.11123459077042565,16.046408513154006,38.435568598252985,NPM1
P2,Reactome_Pathways_2024,gs_ind_0,Deubiquitination,2/215,0.18663124405970102,0.21124195756207917,3.2043295807130376,5.37885353408868,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Developmental Biology,84/1190,2.2319080543790175e-98,3.3806842588388055e-97,120.62039737638473,27121.554520957903,RPS6;RPL37A;RPL12;RPS10;RPL22L1;RPS4X;RPL23;RPL10;RPS28;RPS3;RPS15;RPL39;RPL18A;RPS7;PERP;RPL23A;RPL36A;FAU;RPL24;RPL19;RPS15A;RPLP1;RPL34;RPL8;RPL14;RPL38;RPS13;RPS27;RPL6;RPS25;RPL17;RPS20;RPSA;RPS11;RPS14;RPL3;RPS5;RPS21;RPL26;RPL35A;RPS26;RPLP0;RPLP2;RPL36;RPL9;RPL13;RPL35;RPS29;RPL4;RPS2;UBA52;RPS9;RPL13A;RPL5;RPS16;RPL10A;RPS12;RPL27;RPL41;RPL36AL;KRT14;RPS8;HSP90AB1;RPL22;RPL11;RPS19;RPL32;RPL30;RPL7;RPS23;RPL21;RPS17;RPL15;RPS24;RPL29;KRT5;RPS27A;RPL37;RPL31;RPL7A;RPL18;RPL28;RPL27A;RPS18
P2,Reactome_Pathways_2024,gs_ind_0,Diseases of Carbohydrate Metabolism,2/30,0.005417514395149481,0.016706706068874148,24.169115682607533,126.11730163340725,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Diseases of Metabolism,2/244,0.2253819788608095,0.2506948576961488,2.8180961850436965,4.19884673780604,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers,5/435,0.022138654251901937,0.03800468979909833,3.5769013262309137,13.629532610948445,NPM1;RPS6;EEF1G;UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Disorders of Transmembrane Transporters,2/158,0.1145297969795471,0.13528175560657513,4.380645789072509,9.492510086878614,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Downregulation of ERBB2 ERBB3 Signaling,2/13,0.001011639008733172,0.005853866174130152,59.93489295961157,413.3220188529541,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Downregulation of ERBB2 Signaling,2/29,0.00506840162905688,0.016212589061890017,25.04891555145362,132.37674976169106,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Downregulation of ERBB4 Signaling,2/9,0.00047140202870182124,0.003518435431615043,91.91370558375634,704.0405343731263,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Downregulation of SMAD2 3 SMAD4 Transcriptional Activity,2/31,0.005777366093801807,0.017001963076045318,23.348963262496774,120.33605948747785,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Downregulation of TGF-beta Receptor Signaling,2/26,0.004086322122406134,0.014123865053954085,28.11923754273283,154.65889819684898,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Downstream Signaling Events of B Cell Receptor (BCR),3/67,0.0019340499414297197,0.008340494514152365,15.084436493738819,94.24965684579281,UBA52;PPIA;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Downstream TCR Signaling,2/73,0.029562642742428556,0.04641695430594728,9.618579390152995,33.869362890844414,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Dual Incision in GG-NER,2/41,0.009948736817063085,0.02361105742298382,17.431407826254578,80.36418839306899,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,Dual Incision in TC-NER,2/62,0.021830455727526316,0.037600952172829605,11.372026681209883,43.491738712177906,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,E3 Ubiquitin Ligases Ubiquitinate Target Proteins,2/41,0.009948736817063085,0.02361105742298382,17.431407826254578,80.36418839306899,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,EGFR Downregulation,2/31,0.005777366093801807,0.017001963076045318,23.348963262496774,120.33605948747785,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,EML4 and NUDC in Mitotic Spindle Formation,1/107,0.32558164117311317,0.3464350107523828,3.830632033406469,4.298513210159991,RPS27
P2,Reactome_Pathways_2024,gs_ind_0,ER Quality Control Compartment (ERQC),2/20,0.0024233666823696197,0.009827038121420112,37.24722184113047,224.32502568471043,UBA52;RPS27A
P2,Reactome_Pathways_2024,gs_ind_0,ER-Phagosome Pathway,2/71,0.028085857334324914,0.04478085612129205,9.896103421831063,35.35372187465476,UBA52;RPS27A
