Program,Library,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
P7,GO_Biological_Process_2026,gs_ind_0,Arachidonate Metabolic Process (GO:0019369),1/29,0.10112025539501886,0.15899546539769985,14.355725998413119,32.89535401837941,MGLL
P7,GO_Biological_Process_2026,gs_ind_0,Autophagy of Mitochondrion (GO:0000422),1/58,0.19210712382525622,0.24477097328769715,7.107843565654359,11.725824641202973,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Axon Extension (GO:0048675),1/23,0.08106535561630931,0.13997032196367426,18.187939698492464,45.697191038775365,NRP2
P7,GO_Biological_Process_2026,gs_ind_0,Axon Extension Involved in Axon Guidance (GO:0048846),1/8,0.02896931280161029,0.09109924323570213,54.59396984924623,193.34553720447744,NRP2
P7,GO_Biological_Process_2026,gs_ind_0,Axon Guidance (GO:0007411),2/152,0.10743870118538656,0.16582613351364908,4.55630133059008,10.1643556385713,TENM4;NRP2
P7,GO_Biological_Process_2026,gs_ind_0,Axonogenesis (GO:0007409),2/205,0.1735027149228498,0.22855348721566135,3.363037703139226,5.890569152153435,TENM4;NRP2
P7,GO_Biological_Process_2026,gs_ind_0,BMP Signaling Pathway (GO:0030509),1/51,0.1710168333182885,0.22568114253967003,8.09517886462013,14.296031530903484,PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Base Conversion or Substitution Editing (GO:0016553),1/10,0.036080852581350895,0.09912174742609038,43.0973287490082,143.16902243022955,RBM47
P7,GO_Biological_Process_2026,gs_ind_0,Bile Acid Biosynthetic Process (GO:0006699),1/25,0.08779905814197392,0.14746250901572439,16.70197928417598,40.630980258906256,ABCD3
P7,GO_Biological_Process_2026,gs_ind_0,Bile Acid Metabolic Process (GO:0008206),1/31,0.10770844937287086,0.16582613351364908,13.413378367246066,29.88939646374393,ABCD3
P7,GO_Biological_Process_2026,gs_ind_0,Bile Acid and Bile Salt Transport (GO:0015721),1/28,0.09780812250653742,0.1557762985610585,14.878300593878484,34.58829438886499,ABCD3
P7,GO_Biological_Process_2026,gs_ind_0,Blood Vessel Diameter Maintenance (GO:0097746),1/43,0.1462455860603604,0.20125789217617568,9.621814957138634,18.49763110790661,SCARB1
P7,GO_Biological_Process_2026,gs_ind_0,Branchiomotor Neuron Axon Guidance (GO:0021785),1/6,0.021805834468432178,0.0831582823847523,74.4518044769301,284.8211635890129,NRP2
P7,GO_Biological_Process_2026,gs_ind_0,Brown Fat Cell Differentiation (GO:0050873),1/12,0.043140826609840886,0.10452810119564727,35.59951933580948,111.89945212016866,PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Carbohydrate Derivative Transport (GO:1901264),1/24,0.08443833551787916,0.14311910538466213,17.41334331230621,43.0411486823959,SCARB1
P7,GO_Biological_Process_2026,gs_ind_0,Carboxylic Acid Metabolic Process (GO:0019752),1/37,0.12718755619754754,0.18250796899026725,11.205961313416397,23.107728348226125,CLSTN3
P7,GO_Biological_Process_2026,gs_ind_0,Carnitine Metabolic Process (GO:0009437),1/13,0.04665159224326654,0.10773602083679366,32.75035175879397,100.38140738175221,CRAT
P7,GO_Biological_Process_2026,gs_ind_0,Catecholamine Metabolic Process (GO:0006584),1/11,0.03961726211805212,0.10236768078755426,38.99138549892319,125.88331156809635,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Component Assembly (GO:0022607),1/349,0.724882410594788,0.7338193170267785,1.160155151654975,0.37327508169345913,TLCD2
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to BMP Stimulus (GO:0071773),1/58,0.19210712382525622,0.24477097328769715,7.107843565654359,11.725824641202973,PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Catecholamine Stimulus (GO:0071870),1/10,0.036080852581350895,0.09912174742609038,43.0973287490082,143.16902243022955,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Chemical Stress (GO:0062197),2/106,0.05794819157876876,0.11668586805643083,6.573118305685765,18.721594446543822,PRKN;ERMP1
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Cytokine Stimulus (GO:0071345),1/288,0.6548520409259551,0.6712006355676571,1.409508411623334,0.596709692464779,DAPK1
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Decreased Oxygen Levels (GO:0036294),2/79,0.0341732705050247,0.09912174742609038,8.871950221057803,29.954467600258326,CPEB2;PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Dopamine (GO:1903351),1/12,0.043140826609840886,0.10452810119564727,35.59951933580948,111.89945212016866,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Fatty Acid (GO:0071398),1/14,0.05014960504049533,0.10997198256654614,30.32328308207705,90.74984291620152,DGAT2
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Fluid Shear Stress (GO:0071498),1/13,0.04665159224326654,0.10773602083679366,32.75035175879397,100.38140738175221,SREBF2
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Gamma Radiation (GO:0071480),1/15,0.05363491085988955,0.11228385021376311,28.2309824987004,82.591294852792,TMEM109
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Hypoxia (GO:0071456),2/78,0.03338642678612387,0.0982970892228906,8.988255200557381,30.556524918365778,CPEB2;PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Insulin Stimulus (GO:0032869),3/106,0.007027319328969173,0.04364024356393461,9.386919360832405,46.53987651331575,PPARG;CPEB2;SLC27A4
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Ionizing Radiation (GO:0071479),1/50,0.16795977255684102,0.22364373318829825,8.259022384650525,14.734350124773231,TMEM109
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Laminar Fluid Shear Stress (GO:0071499),1/29,0.10112025539501886,0.15899546539769985,14.355725998413119,32.89535401837941,SREBF2
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Lipid (GO:0071396),1/206,0.5322145898123586,0.5586741219763253,1.97795547078458,1.2475133412206187,MGST1
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404),2/26,0.004086322122406134,0.027452654985983028,28.11923754273283,154.65889819684898,SREBF2;PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Metal Ion (GO:0071248),1/98,0.3028206973137532,0.34322775355040436,4.185620409741013,5.000202442333122,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Oxidative Stress (GO:0034599),3/124,0.010775195487136777,0.060177778303291476,7.990946502057613,36.203051054606334,PRKN;ERMP1;DAPK1
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Oxygen-Containing Compound (GO:1901701),1/344,0.7197152512391842,0.7305900695958203,1.1772618551271643,0.3872009880777984,DAPK1
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Peptide Hormone Stimulus (GO:0071375),2/100,0.052270215019552466,0.11228385021376311,6.975057332062151,20.585685999872638,CPEB2;PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Starvation (GO:0009267),2/139,0.09251791483708809,0.15193497569912912,4.989478541762805,11.876720112046812,SREBF2;PPARA
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Sterol Depletion (GO:0071501),1/9,0.032531551648223855,0.096385880941545,48.16937629323086,165.00635843822025,SREBF2
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Topologically Incorrect Protein (GO:0035967),1/27,0.09448390777737954,0.1521211499945174,15.440314781454441,36.428732206490906,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Toxic Substance (GO:0097237),1/5,0.018204501114733745,0.0805576426574146,91.0,364.55386253468845,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Type II Interferon (GO:0071346),1/43,0.1462455860603604,0.20125789217617568,9.621814957138634,18.49763110790661,DAPK1
P7,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Unfolded Protein (GO:0034620),2/62,0.021830455727526316,0.0831582823847523,11.372026681209883,43.491738712177906,PRKN;ERMP1
P7,GO_Biological_Process_2026,gs_ind_0,Central Nervous System Development (GO:0007417),1/272,0.6337302756842421,0.6540875331433728,1.4934617840584137,0.6812154830942747,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Central Nervous System Myelination (GO:0022010),1/14,0.05014960504049533,0.10997198256654614,30.32328308207705,90.74984291620152,TENM4
P7,GO_Biological_Process_2026,gs_ind_0,Ceramide Biosynthetic Process (GO:0046513),1/47,0.15872146612108,0.2140422690939382,8.792835143459232,16.18413103887907,CERS4
P7,GO_Biological_Process_2026,gs_ind_0,Ceramide Metabolic Process (GO:0006672),1/50,0.16795977255684102,0.22364373318829825,8.259022384650525,14.734350124773231,CERS4
P7,GO_Biological_Process_2026,gs_ind_0,Cholesterol Biosynthetic Process (GO:0006695),15/27,1.630031478002049e-30,6.022966311217571e-28,393.83415204678363,27012.67232708622,HMGCS1;MVD;FDPS;NSDHL;ACLY;PMVK;MSMO1;DHCR7;SQLE;FDFT1;LSS;HSD17B7;IDI1;DHCR24;HMGCR
P7,GO_Biological_Process_2026,gs_ind_0,Cholesterol Efflux (GO:0033344),2/20,0.0024233666823696197,0.018654874773657803,37.24722184113047,224.32502568471043,SCARB1;SOAT1
P7,GO_Biological_Process_2026,gs_ind_0,Cholesterol Homeostasis (GO:0042632),4/81,0.0002281654971205904,0.0032425827379253132,16.300484706668897,136.68672552082103,DGAT2;SCARB1;SOAT1;TMEM97
P7,GO_Biological_Process_2026,gs_ind_0,Cholesterol Import (GO:0070508),2/6,0.00019783434624159155,0.002923991637450723,153.20642978003383,1306.5567682102458,SCARB1;STARD4
P7,GO_Biological_Process_2026,gs_ind_0,Cholesterol Metabolic Process (GO:0008203),17/65,1.5187746900032952e-27,2.8059362397810876e-25,117.19025865794185,7236.720386657131,HMGCS1;MVD;FDPS;SREBF2;NSDHL;ACLY;PMVK;SOAT1;MSMO1;DHCR7;SQLE;FDFT1;LSS;HSD17B7;IDI1;DHCR24;HMGCR
P7,GO_Biological_Process_2026,gs_ind_0,Cholesterol Transport (GO:0030301),3/50,0.0008277590094501677,0.008343433572231367,20.495924426450742,145.4552407118088,SCARB1;SOAT1;STARD4
P7,GO_Biological_Process_2026,gs_ind_0,Cilium Assembly (GO:0060271),1/224,0.5623808145965697,0.5861768998404302,1.8174429192944588,1.0460766211607468,BBOF1
P7,GO_Biological_Process_2026,gs_ind_0,Coenzyme A Biosynthetic Process (GO:0015937),1/10,0.036080852581350895,0.09912174742609038,43.0973287490082,143.16902243022955,PANK1
P7,GO_Biological_Process_2026,gs_ind_0,Coenzyme A Metabolic Process (GO:0015936),2/15,0.00135532356897635,0.012365236018191639,51.05188945290468,337.1321310615674,PANK1;ACLY
P7,GO_Biological_Process_2026,gs_ind_0,Cytidine to Uridine Editing (GO:0016554),1/5,0.018204501114733745,0.0805576426574146,91.0,364.55386253468845,RBM47
P7,GO_Biological_Process_2026,gs_ind_0,Cytokine-mediated Signaling Pathway (GO:0019221),1/245,0.5951477362656312,0.61771654087121,1.6600487098067023,0.8614749870404408,ADIPOR2
P7,GO_Biological_Process_2026,gs_ind_0,D-glucose Import Across Plasma Membrane (GO:0098708),1/18,0.06401504258973123,0.1209900677079575,23.388801148600145,64.28732849758696,SLC27A4
P7,GO_Biological_Process_2026,gs_ind_0,Defense Response to Tumor Cell (GO:0002357),1/12,0.043140826609840886,0.10452810119564727,35.59951933580948,111.89945212016866,DAPK1
P7,GO_Biological_Process_2026,gs_ind_0,Defense Response to Virus (GO:0051607),1/166,0.45760996125031844,0.490106900527515,2.4596547693148523,1.9228057739199595,PPARA
P7,GO_Biological_Process_2026,gs_ind_0,Detection of Molecule of Bacterial Origin (GO:0032490),1/8,0.02896931280161029,0.09109924323570213,54.59396984924623,193.34553720447744,SCARB1
P7,GO_Biological_Process_2026,gs_ind_0,Diacylglycerol Biosynthetic Process (GO:0006651),2/7,0.0002763051291217819,0.0036462409003749433,125.3461005999077,1027.0865452902929,DGAT2;GPAM
P7,GO_Biological_Process_2026,gs_ind_0,Diacylglycerol Metabolic Process (GO:0046339),2/23,0.0032038827084998585,0.023442270510706884,32.046393578089955,184.05499596364183,DGAT2;GPAM
P7,GO_Biological_Process_2026,gs_ind_0,Dicarboxylic Acid Metabolic Process (GO:0043648),1/53,0.17709763410262688,0.23163743646343588,7.7862167982771,13.478362460655353,ACLY
P7,GO_Biological_Process_2026,gs_ind_0,Digestive System Development (GO:0055123),1/14,0.05014960504049533,0.10997198256654614,30.32328308207705,90.74984291620152,CLMP
P7,GO_Biological_Process_2026,gs_ind_0,Digestive Tract Development (GO:0048565),1/38,0.13039289018139794,0.18566540625058395,10.906733668341708,22.219232230345032,CLMP
P7,GO_Biological_Process_2026,gs_ind_0,Diterpenoid Metabolic Process (GO:0016101),2/29,0.00506840162905688,0.03314644959179676,25.04891555145362,132.37674976169106,RDH11;PECR
P7,GO_Biological_Process_2026,gs_ind_0,Dopamine Metabolic Process (GO:0042417),1/18,0.06401504258973123,0.1209900677079575,23.388801148600145,64.28732849758696,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,ER-nucleus Signaling Pathway (GO:0006984),1/27,0.09448390777737954,0.1521211499945174,15.440314781454441,36.428732206490906,SREBF2
P7,GO_Biological_Process_2026,gs_ind_0,Endomembrane System Organization (GO:0010256),1/176,0.4772977615997654,0.5089798641013371,2.3186445045741526,1.7149036632884813,TLCD2
P7,GO_Biological_Process_2026,gs_ind_0,Endoplasmic Reticulum Membrane Organization (GO:0090158),1/15,0.05363491085988955,0.11228385021376311,28.2309824987004,82.591294852792,LPCAT3
P7,GO_Biological_Process_2026,gs_ind_0,Endoplasmic Reticulum Organization (GO:0007029),1/51,0.1710168333182885,0.22568114253967003,8.09517886462013,14.296031530903484,LPCAT3
P7,GO_Biological_Process_2026,gs_ind_0,Endoplasmic Reticulum Unfolded Protein Response (GO:0030968),1/55,0.18313427347949734,0.2374319791251729,7.499930846895025,12.731400062627513,ERMP1
P7,GO_Biological_Process_2026,gs_ind_0,Endothelin Receptor Signaling Pathway (GO:0086100),1/8,0.02896931280161029,0.09109924323570213,54.59396984924623,193.34553720447744,PLCB4
P7,GO_Biological_Process_2026,gs_ind_0,Epigenetic Regulation of Gene Expression (GO:0040029),1/62,0.20391930381764029,0.25455467148857464,6.644564284838828,10.565062748652936,SDR16C5
P7,GO_Biological_Process_2026,gs_ind_0,Epithelial Cell Differentiation (GO:0030855),1/119,0.35478894091682145,0.3907437069113726,3.4411933083137205,3.565875308851531,PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Epithelium Development (GO:0060429),1/150,0.4245718359133038,0.46005657879755346,2.72450883178434,2.334016050008247,PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Establishment of Protein Localization to Extracellular Region (GO:0035592),1/37,0.12718755619754754,0.18250796899026725,11.205961313416397,23.107728348226125,CLSTN3
P7,GO_Biological_Process_2026,gs_ind_0,Establishment of Protein Localization to Membrane (GO:0090150),1/72,0.23270696523856207,0.280082161744784,5.71314615033208,8.329625840241883,PEX3
P7,GO_Biological_Process_2026,gs_ind_0,Establishment of Protein Localization to Peroxisome (GO:0072663),2/17,0.0017470948129191322,0.015012826357526031,44.4612739479286,282.3202407734291,HACL1;PEX3
P7,GO_Biological_Process_2026,gs_ind_0,Estrogen Biosynthetic Process (GO:0006703),1/6,0.021805834468432178,0.0831582823847523,74.4518044769301,284.8211635890129,HSD17B7
P7,GO_Biological_Process_2026,gs_ind_0,Estrogen Metabolic Process (GO:0008210),2/17,0.0017470948129191322,0.015012826357526031,44.4612739479286,282.3202407734291,HSD17B4;HSD17B7
P7,GO_Biological_Process_2026,gs_ind_0,Ethanol Catabolic Process (GO:0006068),1/6,0.021805834468432178,0.0831582823847523,74.4518044769301,284.8211635890129,ACSS2
P7,GO_Biological_Process_2026,gs_ind_0,Ethanol Metabolic Process (GO:0006067),1/7,0.025394089358317242,0.08851996243300209,62.9953614224971,231.39700796830692,ACSS2
P7,GO_Biological_Process_2026,gs_ind_0,Excitatory Synapse Assembly (GO:1904861),1/13,0.04665159224326654,0.10773602083679366,32.75035175879397,100.38140738175221,CLSTN3
P7,GO_Biological_Process_2026,gs_ind_0,Facial Nerve Morphogenesis (GO:0021610),1/7,0.025394089358317242,0.08851996243300209,62.9953614224971,231.39700796830692,NRP2
P7,GO_Biological_Process_2026,gs_ind_0,Facial Nerve Structural Organization (GO:0021612),1/7,0.025394089358317242,0.08851996243300209,62.9953614224971,231.39700796830692,NRP2
P7,GO_Biological_Process_2026,gs_ind_0,Fat Cell Differentiation (GO:0045444),3/68,0.0020179677941317177,0.01620954565068847,14.853591700919946,92.17640398994021,FITM2;PPARG;CIDEA
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Alpha-Oxidation (GO:0001561),1/6,0.021805834468432178,0.0831582823847523,74.4518044769301,284.8211635890129,HACL1
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Beta-Oxidation (GO:0006635),5/50,1.1147816953845977e-06,3.0511987884785842e-05,34.33030320464876,470.5603838062807,ECHDC1;ACOXL;HSD17B4;CRAT;ABCD3
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase (GO:0033540),2/12,0.000858052708375621,0.008343433572231367,65.64539521392314,463.51196245261565,CRAT;ACOXL
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Biosynthetic Process (GO:0006633),10/59,1.5016883240537437e-14,1.1097476714757165e-12,63.56253139126067,2023.1700303657367,ACLY;ELOVL3;FASN;ELOVL1;ELOVL6;ABCD3;ACACA;TECR;HACD2;ACACB
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Catabolic Process (GO:0009062),4/59,6.638805550238805e-05,0.001226519325406619,22.780422909956588,219.1475181495061,ABCD3;HSD17B4;HACL1;ECHDC1
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Derivative Biosynthetic Process (GO:1901570),3/23,8.03601270291267e-05,0.0014139555684410626,47.537836147592245,448.2338975197366,FAR2;FASN;ACACA
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Elongation (GO:0030497),6/14,6.127949349639866e-12,3.483503514910662e-10,219.77808901338312,5674.266075194166,ELOVL3;ELOVL1;ELOVL6;TECR;HACD2;HSD17B12
P7,GO_Biological_Process_2026,gs_ind_0,"Fatty Acid Elongation, Monounsaturated Fatty Acid (GO:0034625)",3/7,1.657389041115776e-06,4.0827016712818616e-05,216.6888888888889,2884.1869801859984,ELOVL1;ELOVL6;ELOVL3
P7,GO_Biological_Process_2026,gs_ind_0,"Fatty Acid Elongation, Polyunsaturated Fatty Acid (GO:0034626)",3/7,1.657389041115776e-06,4.0827016712818616e-05,216.6888888888889,2884.1869801859984,ELOVL1;ELOVL6;ELOVL3
P7,GO_Biological_Process_2026,gs_ind_0,"Fatty Acid Elongation, Saturated Fatty Acid (GO:0019367)",4/8,1.1786294239689856e-08,4.5842481279635807e-07,281.48704663212436,5138.919987773136,ELOVL1;ELOVL6;ELOVL3;HSD17B12
P7,GO_Biological_Process_2026,gs_ind_0,"Fatty Acid Elongation, Unsaturated Fatty Acid (GO:0019368)",3/7,1.657389041115776e-06,4.0827016712818616e-05,216.6888888888889,2884.1869801859984,ELOVL1;ELOVL6;ELOVL3
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Homeostasis (GO:0055089),2/11,0.0007167572143387991,0.007566908305662466,72.5581084691424,525.3768208799154,DGAT2;ACACB
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Metabolic Process (GO:0006631),13/118,4.909505416076458e-16,4.535155628100628e-14,39.576844955991874,1395.0912362704275,ACLY;ADIPOR2;FASN;SLC27A4;HACL1;MSMO1;PPARG;CRAT;ABCD3;PPARA;ACACA;ACSL5;ACACB
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Oxidation (GO:0019395),5/49,1.0062186784013301e-06,2.8599830897637805e-05,35.103064886169776,484.749144831633,ECHDC1;ADIPOR2;HSD17B4;HACL1;ABCD3
P7,GO_Biological_Process_2026,gs_ind_0,Fatty Acid Transport (GO:0015908),2/37,0.00815744149226313,0.04861571986114881,19.398369914921,93.2833604212486,SLC27A4;PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Fatty-acyl-CoA Biosynthetic Process (GO:0046949),9/26,2.4628283040431075e-16,2.6000430238397948e-14,161.08024980483998,5789.23240617263,ELOVL3;FASN;ELOVL1;ELOVL6;ACACA;TECR;ACSL5;HACD2;HSD17B12
P7,GO_Biological_Process_2026,gs_ind_0,Fatty-acyl-CoA Catabolic Process (GO:0036115),1/7,0.025394089358317242,0.08851996243300209,62.9953614224971,231.39700796830692,FITM2
P7,GO_Biological_Process_2026,gs_ind_0,Fatty-acyl-CoA Metabolic Process (GO:0035337),6/22,1.4869419669960315e-10,7.848929382929052e-09,113.18566618566618,2561.2930739045364,FAR2;FITM2;FASN;HSD17B4;DGAT2;ACACA
P7,GO_Biological_Process_2026,gs_ind_0,Foam Cell Differentiation (GO:0090077),1/7,0.025394089358317242,0.08851996243300209,62.9953614224971,231.39700796830692,SOAT1
P7,GO_Biological_Process_2026,gs_ind_0,Free Ubiquitin Chain Polymerization (GO:0010994),1/7,0.025394089358317242,0.08851996243300209,62.9953614224971,231.39700796830692,PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Ganglion Development (GO:0061548),1/10,0.036080852581350895,0.09912174742609038,43.0973287490082,143.16902243022955,NRP2
P7,GO_Biological_Process_2026,gs_ind_0,Glucose Homeostasis (GO:0042593),2/95,0.047702467201402705,0.10981969863500499,7.349412307608784,22.362587155527024,ADIPOR2;PPARG
P7,GO_Biological_Process_2026,gs_ind_0,Glucose Import in Response to Insulin Stimulus (GO:0044381),1/5,0.018204501114733745,0.0805576426574146,91.0,364.55386253468845,SLC27A4
P7,GO_Biological_Process_2026,gs_ind_0,Glutathione Transport (GO:0034635),1/4,0.014590042112100507,0.07487528556140469,117.0043072505384,494.6258840598229,MGST1
P7,GO_Biological_Process_2026,gs_ind_0,Glycerolipid Catabolic Process (GO:0046503),1/19,0.06744997582548398,0.1252400304900318,22.123726741817194,59.65373216204687,MGLL
P7,GO_Biological_Process_2026,gs_ind_0,Glycerolipid Metabolic Process (GO:0046486),1/12,0.043140826609840886,0.10452810119564727,35.59951933580948,111.89945212016866,GPAM
P7,GO_Biological_Process_2026,gs_ind_0,Glycerophospholipid Biosynthetic Process (GO:0046474),3/128,0.011737364038624892,0.06425120018180588,7.735110838696496,34.382397644943204,GPAM;LPCAT3;CDS1
P7,GO_Biological_Process_2026,gs_ind_0,Glycerophospholipid Metabolic Process (GO:0006650),1/59,0.19507633576312508,0.2464297643229905,6.986084267491303,11.41780694412366,GPAM
P7,GO_Biological_Process_2026,gs_ind_0,High-density Lipoprotein Particle Remodeling (GO:0034375),1/17,0.060567584183063565,0.11747885750993169,24.80721790772042,69.5593259790493,SCARB1
P7,GO_Biological_Process_2026,gs_ind_0,Homophilic Cell-Cell Adhesion (GO:0007156),1/67,0.21844434306696422,0.26815676001077504,6.1438394982430955,9.346156217905994,CLSTN3
P7,GO_Biological_Process_2026,gs_ind_0,Hormone Biosynthetic Process (GO:0042446),1/22,0.07768007418553498,0.13667994005502462,19.03459156246348,48.636360355386536,HSD17B7
P7,GO_Biological_Process_2026,gs_ind_0,Host-mediated Perturbation of Viral Process (GO:0044788),2/35,0.0073225319405974265,0.04435533691886474,20.557996817940754,101.07954060774392,FASN;PRKN
P7,GO_Biological_Process_2026,gs_ind_0,Host-mediated Suppression of Viral Genome Replication (GO:0044828),1/10,0.036080852581350895,0.09912174742609038,43.0973287490082,143.16902243022955,PRKN
