Program,Library,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
P4,GO_Biological_Process_2026,gs_ind_0,Axon Guidance (GO:0007411),7/152,1.5107321739990846e-06,0.0013702340818171697,14.89745851480236,199.66938719108558,SLIT3;BOC;NFIB;EFNA5;SEMA5A;TENM2;KALRN
P4,GO_Biological_Process_2026,gs_ind_0,Axonal Fasciculation (GO:0007413),2/15,0.00135532356897635,0.039654144421340305,51.05188945290468,337.1321310615674,SEMA5A;EFNA5
P4,GO_Biological_Process_2026,gs_ind_0,Axonogenesis (GO:0007409),7/205,1.0860820639565955e-05,0.0032835881066954403,10.898382251916109,124.57230919795975,SLIT3;BOC;EFNA5;SEMA5A;ANK3;TENM2;KALRN
P4,GO_Biological_Process_2026,gs_ind_0,B Cell Activation (GO:0042113),1/82,0.26046365097100105,0.2967845872244949,5.010296883188951,6.740312129922902,HDAC4
P4,GO_Biological_Process_2026,gs_ind_0,B Cell Differentiation (GO:0030183),1/52,0.17406277381902974,0.22457316622170692,7.937698199736547,13.877789521683125,HDAC4
P4,GO_Biological_Process_2026,gs_ind_0,B Cell Receptor Signaling Pathway (GO:0050853),1/31,0.10770844937287086,0.17633856242092757,13.413378367246066,29.88939646374393,VAV3
P4,GO_Biological_Process_2026,gs_ind_0,BMP Signaling Pathway (GO:0030509),1/51,0.1710168333182885,0.22318311916501823,8.09517886462013,14.296031530903484,TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Basement Membrane Assembly (GO:0070831),1/5,0.018204501114733745,0.10862817441489149,91.0,364.55386253468845,PXDN
P4,GO_Biological_Process_2026,gs_ind_0,Basement Membrane Organization (GO:0071711),1/18,0.06401504258973123,0.14625099150852952,23.388801148600145,64.28732849758696,PXDN
P4,GO_Biological_Process_2026,gs_ind_0,Bleb Assembly (GO:0032060),2/7,0.0002763051291217819,0.01566304700709101,125.3461005999077,1027.0865452902929,P2RX7;ANO6
P4,GO_Biological_Process_2026,gs_ind_0,Blood Circulation (GO:0008015),1/44,0.14938162196228383,0.20559807453686105,9.400277248310518,17.872286764451427,AVPR1A
P4,GO_Biological_Process_2026,gs_ind_0,Blood Vessel Endothelial Cell Proliferation Involved in Sprouting Angiogenesis (GO:0002043),1/6,0.021805834468432178,0.11173950205010161,74.4518044769301,284.8211635890129,SEMA5A
P4,GO_Biological_Process_2026,gs_ind_0,Brain Development (GO:0007420),1/155,0.43510474089023493,0.44998859747713005,2.635849148655901,2.193470614396082,NFIB
P4,GO_Biological_Process_2026,gs_ind_0,Calcium Ion Transmembrane Transport (GO:0070588),2/92,0.045036475505884827,0.13475475848612342,7.5938805844574695,23.54317546844409,P2RX7;ANO6
P4,GO_Biological_Process_2026,gs_ind_0,Calcium Ion Transport (GO:0006816),2/143,0.09704055972792942,0.17027248966109299,4.847715736040609,11.307908960734725,P2RX7;ANO6
P4,GO_Biological_Process_2026,gs_ind_0,Calcium-dependent Cell-Cell Adhesion (GO:0016339),1/43,0.1462455860603604,0.20313131172549292,9.621814957138634,18.49763110790661,CDH13
P4,GO_Biological_Process_2026,gs_ind_0,Calcium-mediated Signaling (GO:0019722),1/91,0.28459342977031415,0.31788945911536326,4.510536105944085,5.668362215187675,P2RX7
P4,GO_Biological_Process_2026,gs_ind_0,Camera-type Eye Development (GO:0043010),1/37,0.12718755619754754,0.18666523215400585,11.205961313416397,23.107728348226125,DTNB
P4,GO_Biological_Process_2026,gs_ind_0,Cardiac Epithelial to Mesenchymal Transition (GO:0060317),1/20,0.07087242893827944,0.15378299772014223,20.98840355624275,55.55365534242182,TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Cardiac Muscle Cell Development (GO:0055013),1/25,0.08779905814197392,0.16624999109555394,16.70197928417598,40.630980258906256,FHOD3
P4,GO_Biological_Process_2026,gs_ind_0,Cardiac Muscle Cell Proliferation (GO:0060038),1/5,0.018204501114733745,0.10862817441489149,91.0,364.55386253468845,TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Cardiac Muscle Hypertrophy (GO:0003300),1/8,0.02896931280161029,0.11626179960646253,54.59396984924623,193.34553720447744,HDAC4
P4,GO_Biological_Process_2026,gs_ind_0,Cardiac Muscle Tissue Morphogenesis (GO:0055008),1/31,0.10770844937287086,0.17633856242092757,13.413378367246066,29.88939646374393,TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Cardiac Myofibril Assembly (GO:0055003),1/15,0.05363491085988955,0.14100540333310094,28.2309824987004,82.591294852792,FHOD3
P4,GO_Biological_Process_2026,gs_ind_0,Cardiac Ventricle Morphogenesis (GO:0003208),1/42,0.14309810434998382,0.20029318000838786,9.854029182054852,19.15844830527978,TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Cartilage Development (GO:0051216),1/60,0.19803474382044972,0.2447105076909372,6.868417718846333,11.122116658096216,NFIB
P4,GO_Biological_Process_2026,gs_ind_0,Cell Chemotaxis (GO:0060326),1/71,0.2298752076552973,0.2697242087236153,5.794397519512456,8.519031546226,SEMA5A
P4,GO_Biological_Process_2026,gs_ind_0,Cell Cycle G1/S Phase Transition (GO:0044843),1/65,0.21266608310352175,0.25650018267938063,6.334813602898212,9.80649435082848,CDK6
P4,GO_Biological_Process_2026,gs_ind_0,Cell Cycle G2/M Phase Transition (GO:0044839),2/47,0.012930045847825955,0.10085889623681607,15.129413733474648,65.7857401005744,CDK6;PLCB1
P4,GO_Biological_Process_2026,gs_ind_0,Cell Junction Assembly (GO:0034329),2/105,0.05698742040424429,0.14387931317972816,6.6368719193702645,19.014138492752263,TLN2;CDH13
P4,GO_Biological_Process_2026,gs_ind_0,Cell Junction Organization (GO:0034330),2/76,0.031834636023369944,0.11802446937975614,9.23023200354308,31.81845944363715,CTNND2;APBB2
P4,GO_Biological_Process_2026,gs_ind_0,Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667),1/87,0.2739668544992329,0.3089301282282623,4.71981293751997,6.110969063971938,ANK3
P4,GO_Biological_Process_2026,gs_ind_0,Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),5/283,0.003925472745072939,0.055631309059080564,5.560538411648039,30.806875751690608,EFNA5;FGFR1;PLCB1;ROR1;KALRN
P4,GO_Biological_Process_2026,gs_ind_0,Cell-cell Adhesion Mediated by Cadherin (GO:0044331),2/37,0.00815744149226313,0.0813054882800292,19.398369914921,93.2833604212486,CDH13;PLEKHA7
P4,GO_Biological_Process_2026,gs_ind_0,Cell-cell Junction Assembly (GO:0007043),2/72,0.0288204192434945,0.11626179960646253,9.755373150448213,34.599100427774125,TLN2;CDH13
P4,GO_Biological_Process_2026,gs_ind_0,Cell-cell Junction Organization (GO:0045216),2/70,0.027359022238275892,0.11626179960646253,10.04094260624699,36.13442976017837,TLN2;CDH13
P4,GO_Biological_Process_2026,gs_ind_0,Cell-matrix Adhesion (GO:0007160),2/114,0.06583333506034157,0.14965121528754338,6.1038917089678515,16.606424534274257,PTPRK;DLC1
P4,GO_Biological_Process_2026,gs_ind_0,Cell-substrate Junction Assembly (GO:0007044),2/31,0.005777366093801807,0.0671803980394646,23.348963262496774,120.33605948747785,PTPRK;DLC1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Component Assembly (GO:0022607),2/349,0.3668674260598714,0.38736758490838574,1.9589161158382937,1.9643124068702265,MAGI1;ANK3
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to ATP (GO:0071318),1/14,0.05014960504049533,0.13909997483709255,30.32328308207705,90.74984291620152,P2RX7
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to BMP Stimulus (GO:0071773),1/58,0.19210712382525622,0.23967147360317384,7.107843565654359,11.725824641202973,TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Estradiol Stimulus (GO:0071392),1/18,0.06401504258973123,0.14625099150852952,23.388801148600145,64.28732849758696,ESR1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Estrogen Stimulus (GO:0071391),1/16,0.0571075553965845,0.14387931317972816,26.40865618414654,75.60319879037347,ESR1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Fibroblast Growth Factor Stimulus (GO:0044344),1/53,0.17709763410262688,0.22719597472571793,7.7862167982771,13.478362460655353,FGFR1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Growth Factor Stimulus (GO:0071363),1/147,0.41815900965645764,0.43444469846323835,2.780609532303154,2.424395413169346,FGFR1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Hormone Stimulus (GO:0032870),3/83,0.0035559073713867808,0.05287226206307886,12.079152731326644,68.11609385243901,ESR1;AVPR1A;SLIT3
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Interleukin-1 (GO:0071347),1/54,0.18012145406991348,0.22880974627648673,7.640398252946978,13.096589333388202,PLCB1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Interleukin-12 (GO:0071349),1/11,0.03961726211805212,0.12787493502161307,38.99138549892319,125.88331156809635,PLCB1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Interleukin-15 (GO:0071350),1/10,0.036080852581350895,0.12210945257942263,43.0973287490082,143.16902243022955,PLCB1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Light Stimulus (GO:0071482),1/56,0.18613613194826314,0.23383029318154386,7.36452532934945,12.381806910580362,PTPRK
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Lipid (GO:0071396),1/206,0.5322145898123586,0.5405583795742545,1.97795547078458,1.2475133412206187,ESR1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404),2/26,0.004086322122406134,0.05699546825375159,28.11923754273283,154.65889819684898,ABCA1;CDH13
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Magnesium Ion (GO:0071286),1/6,0.021805834468432178,0.11173950205010161,74.4518044769301,284.8211635890129,ANK3
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Metal Ion (GO:0071248),1/98,0.3028206973137532,0.33131287390057196,4.185620409741013,5.000202442333122,ANK3
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Nitrogen Compound (GO:1901699),1/158,0.4413326282741778,0.45487351573259005,2.5853553481694185,2.114708027562443,P2RX7
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Oxidative Stress (GO:0034599),1/124,0.36658579687388354,0.38736758490838574,3.301263402030395,3.312892720260555,PTPRK
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Oxygen-Containing Compound (GO:1901701),3/344,0.1327620825718133,0.1920174629106662,2.8199196606224426,5.693972206544853,P2RX7;ESR1;PTPRK
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Reactive Oxygen Species (GO:0034614),1/69,0.22418061724548724,0.2654462400021631,5.964017166122583,8.918014102728504,PTPRK
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Steroid Hormone Stimulus (GO:0071383),1/21,0.07428244681570347,0.15704936890872503,19.96384360828533,51.90360975057245,ESR1
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Transforming Growth Factor Beta Stimulus (GO:0071560),3/98,0.005658106228211407,0.0666480824543863,10.176265270506109,52.65877422190065,LTBP2;PTPRK;TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Type I Interferon (GO:0071357),1/64,0.20976111348061466,0.25468986603335675,6.434811854548332,10.049798749352027,HDAC4
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to UV (GO:0034644),1/69,0.22418061724548724,0.2654462400021631,5.964017166122583,8.918014102728504,PTPRK
P4,GO_Biological_Process_2026,gs_ind_0,Cellular Response to Unfolded Protein (GO:0034620),1/62,0.20391930381764029,0.2496016309886636,6.644564284838828,10.565062748652936,PARP8
P4,GO_Biological_Process_2026,gs_ind_0,Central Nervous System Development (GO:0007417),1/272,0.6337302756842421,0.6379504551005634,1.4934617840584137,0.6812154830942747,NFIB
P4,GO_Biological_Process_2026,gs_ind_0,Central Nervous System Projection Neuron Axonogenesis (GO:0021952),1/10,0.036080852581350895,0.12210945257942263,43.0973287490082,143.16902243022955,NFIB
P4,GO_Biological_Process_2026,gs_ind_0,Chemical Synaptic Transmission (GO:0007268),2/257,0.24296263665276652,0.2814394782171893,2.6734182999394043,3.782479481757824,GRIK4;SLC1A3
P4,GO_Biological_Process_2026,gs_ind_0,Chloride Transmembrane Transport (GO:1902476),2/66,0.024530267361035703,0.11626179960646253,10.665210718923385,39.54497512960282,SLC1A3;ANO6
P4,GO_Biological_Process_2026,gs_ind_0,Chloride Transport (GO:0006821),2/87,0.04072257379111036,0.13086531683988523,8.039451420429245,25.73406453332883,SLC1A3;ANO6
P4,GO_Biological_Process_2026,gs_ind_0,Cholesterol Efflux (GO:0033344),1/20,0.07087242893827944,0.15378299772014223,20.98840355624275,55.55365534242182,ABCA1
P4,GO_Biological_Process_2026,gs_ind_0,Cholesterol Homeostasis (GO:0042632),1/81,0.25773332405292904,0.2955298671504509,5.072723867786135,6.877750472831031,ABCA1
P4,GO_Biological_Process_2026,gs_ind_0,Cholesterol Metabolic Process (GO:0008203),1/65,0.21266608310352175,0.25650018267938063,6.334813602898212,9.80649435082848,ABCA1
P4,GO_Biological_Process_2026,gs_ind_0,Cholesterol Transport (GO:0030301),1/50,0.16795977255684102,0.22271858729393978,8.259022384650525,14.734350124773231,ABCA1
P4,GO_Biological_Process_2026,gs_ind_0,Chondrocyte Differentiation (GO:0002062),1/37,0.12718755619754754,0.18666523215400585,11.205961313416397,23.107728348226125,NFIB
P4,GO_Biological_Process_2026,gs_ind_0,Chordate Embryonic Development (GO:0043009),1/65,0.21266608310352175,0.25650018267938063,6.334813602898212,9.80649435082848,FGFR1
P4,GO_Biological_Process_2026,gs_ind_0,Chromatin Organization (GO:0006325),3/308,0.1042514183955351,0.17409789957797053,3.156448025515129,7.1365705720327375,ARID1B;ESR1;HDAC4
P4,GO_Biological_Process_2026,gs_ind_0,Chromatin Remodeling (GO:0006338),3/266,0.07461365737550997,0.1573827610222966,3.665284873254513,9.512996600118854,ARID1B;ESR1;HDAC4
P4,GO_Biological_Process_2026,gs_ind_0,Circulatory System Development (GO:0072359),1/133,0.3872845095642038,0.40608907534651195,3.0760026547833506,2.917882858364609,HEG1
P4,GO_Biological_Process_2026,gs_ind_0,Collagen Fibril Organization (GO:0030199),1/54,0.18012145406991348,0.22880974627648673,7.640398252946978,13.096589333388202,PXDN
P4,GO_Biological_Process_2026,gs_ind_0,Commissural Neuron Axon Guidance (GO:0071679),1/10,0.036080852581350895,0.12210945257942263,43.0973287490082,143.16902243022955,NFIB
P4,GO_Biological_Process_2026,gs_ind_0,Coronary Vasculature Morphogenesis (GO:0060977),1/8,0.02896931280161029,0.11626179960646253,54.59396984924623,193.34553720447744,TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Cytokine-mediated Signaling Pathway (GO:0019221),1/245,0.5951477362656312,0.6017826051203206,1.6600487098067023,0.8614749870404408,PLCB1
P4,GO_Biological_Process_2026,gs_ind_0,Cytoskeleton Organization (GO:0007010),1/104,0.3180776109586692,0.34303970646791077,3.9421018134149004,4.515519416376505,DIAPH3
P4,GO_Biological_Process_2026,gs_ind_0,Cytoskeleton-dependent Cytokinesis (GO:0061640),1/68,0.2213177094527477,0.2637781372846809,6.0525963149078725,9.12825951138168,ANK3
P4,GO_Biological_Process_2026,gs_ind_0,DNA Damage Response (GO:0006974),2/433,0.47305492731769194,0.48536291750808436,1.5726335354771162,1.177185038344297,FOXP1;VAV3
P4,GO_Biological_Process_2026,gs_ind_0,DNA Double-Strand Break Processing (GO:0000729),1/15,0.05363491085988955,0.14100540333310094,28.2309824987004,82.591294852792,RBBP8
P4,GO_Biological_Process_2026,gs_ind_0,DNA Double-Strand Break Processing Involved in Repair via Single-Strand Annealing (GO:0010792),1/5,0.018204501114733745,0.10862817441489149,91.0,364.55386253468845,RBBP8
P4,GO_Biological_Process_2026,gs_ind_0,DNA Metabolic Process (GO:0006259),1/319,0.6924027316952353,0.6954698534303193,1.270851904735609,0.4671492877893918,RBBP8
P4,GO_Biological_Process_2026,gs_ind_0,DNA Recombination (GO:0006310),1/51,0.1710168333182885,0.22318311916501823,8.09517886462013,14.296031530903484,RBBP8
P4,GO_Biological_Process_2026,gs_ind_0,DNA Strand Resection Involved in Replication Fork Processing (GO:0110025),1/7,0.025394089358317242,0.11626179960646253,62.9953614224971,231.39700796830692,RBBP8
P4,GO_Biological_Process_2026,gs_ind_0,DNA-templated Transcription (GO:0006351),1/197,0.5163684793425907,0.5262793947801062,2.0692393264030073,1.367631992932526,NFIX
P4,GO_Biological_Process_2026,gs_ind_0,Defense Response to Tumor Cell (GO:0002357),1/12,0.043140826609840886,0.13086531683988523,35.59951933580948,111.89945212016866,RBMS3
P4,GO_Biological_Process_2026,gs_ind_0,Definitive Hemopoiesis (GO:0060216),1/7,0.025394089358317242,0.11626179960646253,62.9953614224971,231.39700796830692,TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Dendrite Morphogenesis (GO:0048813),1/34,0.11750120825052357,0.1828020512576756,12.21083027075677,26.147132213032688,CTNND2
P4,GO_Biological_Process_2026,gs_ind_0,Dendritic Spine Morphogenesis (GO:0060997),1/15,0.05363491085988955,0.14100540333310094,28.2309824987004,82.591294852792,CTNND2
P4,GO_Biological_Process_2026,gs_ind_0,Dendritic Spine Organization (GO:0097061),1/26,0.09114756758275655,0.16906103026085928,16.046408513154006,38.435568598252985,CTNND2
P4,GO_Biological_Process_2026,gs_ind_0,Dense Core Granule Cytoskeletal Transport (GO:0099519),1/8,0.02896931280161029,0.11626179960646253,54.59396984924623,193.34553720447744,TANC2
P4,GO_Biological_Process_2026,gs_ind_0,Dephosphorylation (GO:0016311),4/94,0.00040326149085517717,0.019250430116086615,13.952280079008387,109.04997950057812,PTPN14;PTPRS;PTPRK;PTPRE
P4,GO_Biological_Process_2026,gs_ind_0,Dicarboxylic Acid Transport (GO:0006835),1/30,0.10442034991225575,0.17409789957797053,13.868580189080998,31.333708986565636,SLC1A3
P4,GO_Biological_Process_2026,gs_ind_0,Digestive Tract Development (GO:0048565),1/38,0.13039289018139794,0.18952940928610243,10.906733668341708,22.219232230345032,GLI3
P4,GO_Biological_Process_2026,gs_ind_0,Double-strand Break Repair (GO:0006302),1/176,0.4772977615997654,0.48805983063245456,2.3186445045741526,1.7149036632884813,RBBP8
P4,GO_Biological_Process_2026,gs_ind_0,Double-strand Break Repair via Homologous Recombination (GO:0000724),1/115,0.34519506723599774,0.3692121768668042,3.561936319150337,3.7886379270325987,RBBP8
P4,GO_Biological_Process_2026,gs_ind_0,Double-strand Break Repair via Single-Strand Annealing (GO:0045002),1/5,0.018204501114733745,0.10862817441489149,91.0,364.55386253468845,RBBP8
P4,GO_Biological_Process_2026,gs_ind_0,Embryo Development Ending in Birth or Egg Hatching (GO:0009792),1/18,0.06401504258973123,0.14625099150852952,23.388801148600145,64.28732849758696,FGFR1
P4,GO_Biological_Process_2026,gs_ind_0,Embryonic Digestive Tract Development (GO:0048566),1/17,0.060567584183063565,0.14571564682768876,24.80721790772042,69.5593259790493,GLI3
P4,GO_Biological_Process_2026,gs_ind_0,Embryonic Digit Morphogenesis (GO:0042733),1/18,0.06401504258973123,0.14625099150852952,23.388801148600145,64.28732849758696,GLI3
P4,GO_Biological_Process_2026,gs_ind_0,Embryonic Limb Morphogenesis (GO:0030326),1/34,0.11750120825052357,0.1828020512576756,12.21083027075677,26.147132213032688,GLI3
P4,GO_Biological_Process_2026,gs_ind_0,Embryonic Organ Development (GO:0048568),1/68,0.2213177094527477,0.2637781372846809,6.0525963149078725,9.12825951138168,GLI3
P4,GO_Biological_Process_2026,gs_ind_0,Endocytic Recycling (GO:0032456),1/80,0.25499301809085445,0.29312885603093153,5.136721342561866,7.01942789910666,DENND1A
P4,GO_Biological_Process_2026,gs_ind_0,Endomembrane System Organization (GO:0010256),1/176,0.4772977615997654,0.48805983063245456,2.3186445045741526,1.7149036632884813,ANK3
P4,GO_Biological_Process_2026,gs_ind_0,Endoplasmic Reticulum Unfolded Protein Response (GO:0030968),1/55,0.18313427347949734,0.23101917391641738,7.499930846895025,12.731400062627513,PARP8
P4,GO_Biological_Process_2026,gs_ind_0,Endothelial Cell Development (GO:0001885),1/26,0.09114756758275655,0.16906103026085928,16.046408513154006,38.435568598252985,MAGI1
P4,GO_Biological_Process_2026,gs_ind_0,Endothelial Cell Migration (GO:0043542),2/43,0.010903872514168692,0.09242815299393461,16.590116812427375,74.96472024703068,CDH13;STARD13
P4,GO_Biological_Process_2026,gs_ind_0,Endothelial Cell Morphogenesis (GO:0001886),1/6,0.021805834468432178,0.11173950205010161,74.4518044769301,284.8211635890129,MAGI1
P4,GO_Biological_Process_2026,gs_ind_0,Endothelial Cell Proliferation (GO:0001935),1/21,0.07428244681570347,0.15704936890872503,19.96384360828533,51.90360975057245,SEMA5A
P4,GO_Biological_Process_2026,gs_ind_0,Endothelial Tube Morphogenesis (GO:0061154),1/10,0.036080852581350895,0.12210945257942263,43.0973287490082,143.16902243022955,STARD13
P4,GO_Biological_Process_2026,gs_ind_0,Enzyme-linked Receptor Protein Signaling Pathway (GO:0007167),1/133,0.3872845095642038,0.40608907534651195,3.0760026547833506,2.917882858364609,ROR1
P4,GO_Biological_Process_2026,gs_ind_0,Ephrin Receptor Signaling Pathway (GO:0048013),2/44,0.011396042277652138,0.09482761785165586,16.199163929531203,72.48298328202453,KALRN;EFNA5
P4,GO_Biological_Process_2026,gs_ind_0,Epigenetic Regulation of Gene Expression (GO:0040029),1/62,0.20391930381764029,0.2496016309886636,6.644564284838828,10.565062748652936,HDAC4
P4,GO_Biological_Process_2026,gs_ind_0,Epithelial Cell Development (GO:0002064),1/28,0.09780812250653742,0.17027248966109299,14.878300593878484,34.58829438886499,CDK6
P4,GO_Biological_Process_2026,gs_ind_0,Epithelial Cell Morphogenesis (GO:0003382),1/19,0.06744997582548398,0.15105463721904686,22.123726741817194,59.65373216204687,MAGI1
P4,GO_Biological_Process_2026,gs_ind_0,Epithelial Cell-Cell Adhesion (GO:0090136),1/15,0.05363491085988955,0.14100540333310094,28.2309824987004,82.591294852792,PLEKHA7
P4,GO_Biological_Process_2026,gs_ind_0,Epithelial to Mesenchymal Transition (GO:0001837),2/50,0.014548712109323129,0.10586534556540127,14.192003767858077,60.03576373485683,FGFR1;TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Erythrocyte Differentiation (GO:0030218),1/49,0.16489155134789077,0.21993623098902487,8.429622338496607,15.194118496222861,TGFBR3
P4,GO_Biological_Process_2026,gs_ind_0,Establishment of Mitotic Sister Chromatid Cohesion (GO:0034087),1/7,0.025394089358317242,0.11626179960646253,62.9953614224971,231.39700796830692,STAG1
