MG_state,sample,1,3,4,5,6,7,8
Acinar basal,21M_R1,0.04390688410237834,0.059324289330604636,0.7422204171615298,0.008029597082488158,0.003992212273116135,0.13391660821752815,0.008609991832354825
Acinar basal,21M_R2,0.04349358631012598,0.051763265197829186,0.7403437482270514,0.009578090807055687,0.008508778192611754,0.13609363037325198,0.010218900892074
Acinar basal,8W_R1,0.07963747487601093,0.04293174610542483,0.7300625071935446,0.018489442245323052,0.008986115698683175,0.10937394748037925,0.010518766400634188
Acinar basal,8W_R2,0.04059981784999406,0.08848048344470388,0.7171231509348192,0.013107563687393475,0.004232254400347302,0.1290221944797885,0.007434535202953705
Differentiated meibocyte,21M_R1,0.02237193482019712,0.042739244062006486,0.033970960960744825,0.06229360181663492,0.023177470212832008,0.033144994724139724,0.782301793403445
Differentiated meibocyte,21M_R2,0.01653190693403404,0.04387516056431046,0.06885899206511197,0.06630209818388051,0.021944590680279572,0.015313576163417044,0.7671736754089663
Differentiated meibocyte,8W_R1,0.14294786897100953,0.08031243243511355,0.05968177217515251,0.14172472953295917,0.07107950036252544,0.01840475695214391,0.48584893957109593
Differentiated meibocyte,8W_R2,0.02528284062939207,0.10424679909600905,0.08796548480667347,0.0645886780460465,0.021233341472761274,0.03610532929290572,0.6605775266562119
Differentiating meibocyte,21M_R1,0.02639102063055759,0.04164109117577558,0.10691483650011174,0.01525964184694787,0.00995583865655899,0.6397251885370234,0.1601123826530248
Differentiating meibocyte,21M_R2,0.028008056432993804,0.0367308510711873,0.1081254467028651,0.023110661078939696,0.008639127831489098,0.6742031219326164,0.12118273494990862
Differentiating meibocyte,8W_R1,0.09325256918806696,0.053223499184178936,0.14470136550466664,0.029688990334698316,0.0281368553891701,0.5315677271549836,0.11942899324423552
Differentiating meibocyte,8W_R2,0.03358762813980488,0.07614185077131042,0.1350690764454465,0.0273131670470468,0.014413844172065614,0.5998290418766585,0.11364539154766722
Ductal basal,21M_R1,0.5138752476801235,0.28904864837024635,0.11380305215604242,0.02602230576378467,0.03605163645398421,0.013260176699115394,0.007938932876703483
Ductal basal,21M_R2,0.5174699171395688,0.28990770150529327,0.11091389067792455,0.02475869782879425,0.03633323285917644,0.014245185310840026,0.006371374678402572
Ductal basal,8W_R1,0.6120130157403277,0.18100578619343308,0.12294377281623446,0.030292547681881023,0.038295867673680706,0.009218723877682928,0.006230286016760126
Ductal basal,8W_R2,0.3708312755601526,0.3497031561130408,0.1645316773838996,0.039799991226599905,0.05115908529506661,0.015272728915516206,0.008702085505724313
Ductal suprabasal,21M_R1,0.0482347402330642,0.06002875577537684,0.3198041469361421,0.503039933948897,0.021853069082354543,0.021718445355412095,0.025320908668753157
Ductal suprabasal,21M_R2,0.04770481652203477,0.07241533640897606,0.3635005246119729,0.45189320661564425,0.023176387730384107,0.018336274969088837,0.022973453141899053
Ductal suprabasal,8W_R1,0.08351021697170488,0.056797115750478126,0.3086152964250074,0.49848117706153905,0.01961705490789968,0.01718585187847657,0.0157932870048943
Ductal suprabasal,8W_R2,0.04427656839323979,0.11181921521121548,0.38352948851366664,0.4079425948521405,0.01900141193441501,0.02209300683577144,0.01133771425955117
Ductular,21M_R1,0.0399664013435267,0.16791264150367347,0.3595255390873421,0.2818462016739985,0.12681619961084234,0.013070697062056356,0.010862319718560538
Ductular,21M_R2,0.0440397291831178,0.16603627470753424,0.37761652781384397,0.2713738876974606,0.11857206041555467,0.012243993331367772,0.010117526851120844
Ductular,8W_R1,0.06840622853800224,0.12009838605936128,0.3793464502885674,0.2825158354901741,0.13251554997887338,0.008409750035803179,0.008707799609218431
Ductular,8W_R2,0.028513075825669167,0.19250934505633782,0.3883455783573675,0.24956801163731357,0.1202374409593444,0.013081032052801657,0.0077455161111658595
Orifice,21M_R1,0.04328082042800654,0.17787051251780361,0.09357374169145641,0.07287643392209932,0.5754124898699347,0.027809631737614336,0.009176369833085148
Orifice,21M_R2,0.04274595465245851,0.16913359195660213,0.10459391549405715,0.06956542174208129,0.5811800849658464,0.025039638245184383,0.007741392943770128
Orifice,8W_R1,0.08625973442094227,0.10527620443413298,0.12582532530697105,0.06697582152853716,0.5665276320816979,0.03694692335933095,0.012188358868387737
Orifice,8W_R2,0.03784756509727406,0.2321634492423221,0.09859981407432633,0.06038567670774295,0.5349060682013249,0.029371664677691395,0.006725761999318285
